OBJECTID,TREE_LEVEL,GEOL_CODE_INT,GEOL_CODE,PARENT_REF,GERMAN
766,3.0,15202277,Vlit502277,15203248.0,Fossilmarmor
768,2.0,15202278,Vlit502278,15202134.0,Fanee-Trias
616,2.0,15202279,Vlit502279,15202012.0,Ultrahelvetische Flyscheinheiten
617,3.0,15202280,Vlit502280,15202279.0,Sardona-Melange
618,3.0,15202281,Vlit502281,15202279.0,Martinsmad-Formation
619,4.0,15202282,Vlit502282,15202281.0,Obere Flyschabfolge (Sardona)
620,4.0,15202283,Vlit502283,15202281.0,Sardona-Member
621,4.0,15202284,Vlit502284,15202281.0,Untere Flyschabfolge (Sardona)
622,3.0,15202285,Vlit502285,15202279.0,Meilleret-Formation
624,3.0,15202286,Vlit502286,15202004.0,Lavtina-Sandstein
625,3.0,15202287,Vlit502287,15202004.0,Blattengrat-Sandstein
626,3.0,15202288,Vlit502288,15202004.0,Burg-Sandstein
633,4.0,15202289,Vlit502289,15202009.0,Val-d'Illiez-Sandstein
635,2.0,15202290,Vlit502290,15202012.0,Muot-da-Rubi-Formation
636,3.0,15202291,Vlit502291,15202290.0,Ahornen-Member
637,3.0,15202292,Vlit502292,15202290.0,Kistenstöckli-Member
638,3.0,15202293,Vlit502293,15202290.0,Ghölzwald-Member
639,3.0,15202294,Vlit502294,15202290.0,Malor-Member
640,3.0,15202295,Vlit502295,15202290.0,Südelbach-Member
643,3.0,15202296,Vlit502296,15202013.0,Kleintal-Konglomerat
644,3.0,15202297,Vlit502297,15202013.0,Rütenen-Konglomerat
726,1.0,15202298,Vlit502298,0.0,Jura des Helvetikums
1434,3.0,15202299,Vlit502299,15202048.0,Wang-Brekzie
1435,3.0,15202300,Vlit502300,15202073.0,«Oberer Schrattenkalk»
1436,3.0,15202301,Vlit502301,15202073.0,«Unterer Schrattenkalk»
1437,4.0,15202302,Vlit502302,15202097.0,Oberer Quintner Kalk
1438,4.0,15202303,Vlit502303,15202097.0,Unterer Quintner Kalk
1439,4.0,15202304,Vlit502304,15202107.0,Planplatte-Eisenoolith
1440,5.0,15202305,Vlit502305,15202117.0,Geissbach-Konglomerat
1441,5.0,15202306,Vlit502306,15202117.0,Stöcki-Sandstein
1442,1.0,15202307,Vlit502307,0.0,Infrapräalpines Melange
1443,2.0,15202308,Vlit502308,15202360.0,Iberg-Melange
1444,3.0,15202309,Vlit502309,15202308.0,Surbrunnen-Flysch
1445,3.0,15202310,Vlit502310,15202308.0,Roggenegg-Komplex
1446,3.0,15202311,Vlit502311,15202308.0,Isentobel-Komplex
1447,3.0,15202312,Vlit502312,15202308.0,Serhalten-Flysch
1448,1.0,15202313,Vlit502313,0.0,Gwürz-Flysch
1449,1.0,15202314,Vlit502314,0.0,Ruestel-Flysch
1450,1.0,15202315,Vlit502315,0.0,Scheidegg-Flysch
1451,2.0,15202316,Vlit502316,15202307.0,Habkern-Granit
1452,2.0,15202317,Vlit502317,15202307.0,Gros-Plané-Melange
1453,2.0,15202318,Vlit502318,15202307.0,Bodevena-Melange
1454,1.0,15202319,Vlit502319,0.0,Subalpiner Flysch
1455,3.0,15202320,Vlit502320,15202120.0,Torrenthorn-Formation
1456,5.0,15202321,Vlit502321,15202132.0,Weissgandstöckli-Bank
1457,4.0,15202322,Vlit502322,15202151.0,Grisch-Member
1458,4.0,15202323,Vlit502323,15202151.0,Foostock-Member
1459,3.0,15202324,Vlit502324,15202144.0,Murgtal-Formation
1460,2.0,15202325,Vlit502325,15202154.0,Dzéman-Member
1461,3.0,15202326,Vlit502326,15202160.0,Aplitische Randfazies des Zentralen Aare-Granits
1462,3.0,15202327,Vlit502327,15202166.0,"Windgällen-Formation, Rhyolith"
1463,1.0,15202328,Vlit502328,0.0,Bäregg-Gneiskomplex
1464,1.0,15202329,Vlit502329,0.0,Gärsthorn-Gneiskomplex
1465,1.0,15202330,Vlit502330,0.0,Sogn-Placi-Gneiskomplex
1466,1.0,15202331,Vlit502331,0.0,Massa-Gneiskomplex
1467,1.0,15202332,Vlit502332,0.0,Mittelvariszische Intrusiva des Aiguilles-Rouges-Massivs
1468,1.0,15202333,Vlit502333,0.0,Frühvariszische Intrusiva des Aiguilles-Rouges-Massivs
1469,1.0,15202334,Vlit502334,0.0,Prävariszisches polyzyklisches Grundgebirge des Aiguilles-Rouges-Massivs
1470,2.0,15202335,Vlit502335,15202334.0,Chéserys-Gneis
1471,1.0,15202336,Vlit502336,0.0,Spät- bis postvariszische Intrusiva des Mont-Blanc-Massivs
1472,1.0,15202337,Vlit502337,0.0,Prävariszisches polyzyklisches Grundgebirge des Mont-Blanc-Massivs
1473,2.0,15202338,Vlit502338,15202231.0,Alp-Cavradi-Gneiskomplex
1474,2.0,15202339,Vlit502339,15202231.0,Giubine-Gneiskomplex
1475,1.0,15202340,Vlit502340,0.0,Prävariszisches polyzyklisches Grundgebirge der Gotthardt-Decke
1476,3.0,15202341,Vlit502341,15202267.0,Unterwassern-Gneis
1478,2.0,15202343,Vlit502343,15202340.0,Sassina-Augengneis
1479,2.0,15202344,Vlit502344,15202340.0,Alp-Ramosa-Granitgneis
1481,2.0,15202346,Vlit502346,15202340.0,Val-Nalps-Gneiskomplex
1482,3.0,15202347,Vlit502347,15202346.0,Prato-Gneis
1483,3.0,15202348,Vlit502348,15202346.0,Distelgrat-Gneis
1484,3.0,15202349,Vlit502349,15202346.0,Val-Gronda-Augengneis
1485,3.0,15202350,Vlit502350,15202346.0,Fuorcla-Paradis-Serpentinit
1486,2.0,15202351,Vlit502351,15202340.0,Paradis-Gneiskomplex
1487,3.0,15202352,Vlit502352,15202351.0,Oberstafel-Gneis
1488,3.0,15202353,Vlit502353,15202351.0,Ganneretsch-Gneis
1489,3.0,15202354,Vlit502354,15202351.0,Corandoni-Amphibolit
1490,1.0,15202355,Vlit502355,0.0,Prävariszisches polyzyklisches Grundgebirge der Tavetsch-Decke
1491,2.0,15202356,Vlit502356,15202355.0,Rueras-Gneiskomplex
1492,1.0,15202357,Vlit502357,0.0,Prä- und Frühvariszische Sedimente und Vulkanite des Aiguilles-Rouges-Massivs
1493,3.0,15202358,Vlit502358,15202155.0,Au-d'Arbignon-Schiefer
1494,3.0,15202359,Vlit502359,15202155.0,Dorénaz-Konglomerat
3608,1.0,15202360,Vlit502360,0.0,"«Wildflysch», undifferenziert"
3609,1.0,15202361,Vlit502361,0.0,Plaine-Morte-Melange
3610,1.0,15202362,Vlit502362,0.0,Mättental-Melange
3611,4.0,15202363,Vlit502363,15202285.0,Höchst-Flysch
3612,1.0,15202364,Vlit502364,0.0,Kiental-Melange
3613,3.0,15202365,Vlit502365,15202120.0,Termen-Tonschiefer
3614,3.0,15202366,Vlit502366,15202120.0,Termen-Kalkschiefer
3615,3.0,15202367,Vlit502367,15202120.0,Nufenen-Knotenschiefer
3616,3.0,15202368,Vlit502368,15202120.0,Nufenen-Sandstein
3617,3.0,15202369,Vlit502369,15202120.0,Nufenen-Granatschiefer
3618,4.0,15202370,Vlit502370,15202133.0,"Stgir-Formation, Unterer Teil"
3619,4.0,15202371,Vlit502371,15202133.0,"Stgir-Formation, Oberer Teil"
3620,5.0,15202372,Vlit502372,15202401.0,Runcaleida-Schichten
3621,5.0,15202373,Vlit502373,15202403.0,Riein-Schichten
3622,3.0,15202374,Vlit502374,15202153.0,Meierhof-Phyllit
3623,3.0,15202375,Vlit502375,15202153.0,Waltensburg-Verrucano
3624,3.0,15202376,Vlit502376,15202153.0,Ruinas-Sandstein
3625,4.0,15202377,Vlit502377,15202022.0,Berglikehle-Bank
3626,2.0,15202378,Vlit502378,15202177.0,Rossplatten-Diorit
3627,2.0,15202379,Vlit502379,15202177.0,Schöllenen-Diorit
3628,4.0,15202380,Vlit502380,15202421.0,Grotzen-Austernbank
3629,3.0,15202381,Vlit502381,15202075.0,Hurst-Mergel
3630,3.0,15202382,Vlit502382,15202079.0,Palis-Member
3631,3.0,15202383,Vlit502383,15202091.0,«Oberer Öhrlikalk»
3632,3.0,15202384,Vlit502384,15202091.0,«Oberer Öhrlimergel»
3633,3.0,15202385,Vlit502385,15202091.0,«Unterer Öhrlikalk»
3634,4.0,15202386,Vlit502386,15202128.0,"Spitzmeilen-Formation, Oberer Teil"
3635,4.0,15202387,Vlit502387,15202128.0,"Spitzmeilen-Formation, Unterer Teil"
3636,4.0,15202388,Vlit502388,15202128.0,"Spitzmeilen-Formation, Basaler Teil"
3637,4.0,15202389,Vlit502389,15202131.0,"Prodkamm-Formation, Oberer Teil"
3638,4.0,15202390,Vlit502390,15202131.0,"Prodkamm-Formation, Mittlerer Teil"
3639,4.0,15202391,Vlit502391,15202131.0,"Prodkamm-Formation, Unterer Teil"
3640,3.0,15202392,Vlit502392,15202142.0,Sandpass-Formation
3641,4.0,15202393,Vlit502393,15202019.0,Roc-Champion-Konglomerat
3642,3.0,15202394,Vlit502394,15202013.0,Spirstock-Member
3643,3.0,15202395,Vlit502395,15202050.0,«Roter Seewenkalk»
3644,3.0,15202396,Vlit502396,15202050.0,Untere Götzis-Bank
3645,4.0,15202397,Vlit502397,15202071.0,Col-de-la-Plaine-Morte-Bank
3646,3.0,15202398,Vlit502398,15202084.0,«Oberer Betliskalk»
3647,3.0,15202399,Vlit502399,15202084.0,«Unterer Betliskalk»
3648,4.0,15202400,Vlit502400,15202121.0,Vättis-Fossilbrekzie
3649,4.0,15202401,Vlit502401,15202122.0,"Inferno-Formation, Oberer Teil"
3650,4.0,15202402,Vlit502402,15202122.0,"Inferno-Formation, Mittlerer Teil"
3651,4.0,15202403,Vlit502403,15202122.0,"Inferno-Formation, Unterer Teil"
3652,4.0,15202404,Vlit502404,15202125.0,"Sexmor-Formation, Oberer Teil"
3653,4.0,15202405,Vlit502405,15202125.0,"Sexmor-Formation, Unterer Teil"
3654,5.0,15202406,Vlit502406,15202391.0,«Leitoolith»
3659,3.0,15202411,Vlit502411,15202013.0,Lochegg-Brekzie
3660,3.0,15202412,Vlit502412,15202093.0,«Obere Zementsteinschichten»
3661,3.0,15202413,Vlit502413,15202093.0,«Untere Zementsteinschichten»
3662,5.0,15202414,Vlit502414,15202416.0,«Rote Echinodermenbrekzie»
3663,5.0,15202415,Vlit502415,15202416.0,«Obere Tonschiefer» (Bommerstein-Fm.)
3664,4.0,15202416,Vlit502416,15202116.0,Glockhaus-Member
3665,3.0,15202417,Vlit502417,15202119.0,«Basaler Quarzit» (Coroi-Fm.)
3666,3.0,15202418,Vlit502418,15202139.0,Rauwacke (Röti-Fm.)
3667,3.0,15202419,Vlit502419,15202141.0,Col-du-Jorat-Member
3668,3.0,15202420,Vlit502420,15202136.0,«Equisetenschiefer»
3669,3.0,15202421,Vlit502421,15202049.0,Leist-Mergel
3670,3.0,15202422,Vlit502422,15202049.0,Leiboden-Mergel
3671,2.0,15202423,Vlit502423,15202047.0,Covayes-Formation
3672,2.0,15202424,Vlit502424,15202047.0,Javrex-Formation
3673,3.0,15202425,Vlit502425,15202424.0,«Marnes noires pyriteuses»
3674,3.0,15202426,Vlit502426,15202424.0,«Calcaires gréso-glauconieux»
3675,2.0,15202427,Vlit502427,15202047.0,«Calcarénites beiges oolitiques»
3676,2.0,15202428,Vlit502428,15202047.0,«Calcaire siliceux brunâtre»
3677,2.0,15202429,Vlit502429,15202047.0,Villarbeney-Formation
3678,3.0,15202430,Vlit502430,15202429.0,Veveyse-de-Châtel-Member
3679,3.0,15202431,Vlit502431,15202429.0,Riondouneire-Member
3680,3.0,15202432,Vlit502432,15202096.0,Jogne-Formation
3681,4.0,15202433,Vlit502433,15202432.0,«Calcaires bréchiques»
3682,4.0,15202434,Vlit502434,15202432.0,Vuavres-Member
3683,4.0,15202435,Vlit502435,15202432.0,Planière-Member
3684,3.0,15202436,Vlit502436,15202106.0,Bifé-Formation
3685,4.0,15202437,Vlit502437,15202436.0,«Calcaire à ciment» (Bifé-Fm.)
3686,4.0,15202438,Vlit502438,15202436.0,Joux-Galez-Member
3687,3.0,15202439,Vlit502439,15202106.0,Pereyres-Formation
3688,3.0,15202440,Vlit502440,15202106.0,Praz-Couquain-Formation
3690,3.0,15202442,Vlit502442,15202120.0,Gryonne-Formation
3691,4.0,15202443,Vlit502443,15202440.0,Taffon-Member
3692,4.0,15202444,Vlit502444,15202440.0,Saix-Member
3940,5.0,15202445,Vlit502445,15202429.0,Cergnement-Member
3941,4.0,15202446,Vlit502446,15202279.0,Arveyes-Flysch
3942,4.0,15202447,Vlit502447,15202279.0,Sex-Mort-Flysch
3943,5.0,15202448,Vlit502448,15202174.0,Maasplanggstock-Metaandesit
3944,4.0,15202449,Vlit502449,15202177.0,Dammagletscher-Diorit
3945,5.0,15202450,Vlit502450,15202442.0,Schiefriger Mines-Lias
3946,5.0,15202451,Vlit502451,15202442.0,Kalkiger Mines-Lias
3947,4.0,15202452,Vlit502452,15202442.0,Basaler Mines-Lias
3948,5.0,15202453,Vlit502453,15202152.0,Tektonisierte Basis des Glarner-Verrucano
3949,4.0,15202454,Vlit502454,15202194.0,Chrüzlistock-Migmatit
3950,4.0,15202455,Vlit502455,15202194.0,Piz-Cuolmet-Gneiskomplex
3951,4.0,15202456,Vlit502456,15202194.0,Pulanera-Gneiskomplex
4315,2.0,15202464,Vlit502464,15202142.0,Spät- bis postvariszische Sedimente und Vulkanite des Helvetikums
4316,3.0,15202465,Vlit502465,15202464.0,Permo-Karbon des Aiguilles-Rouges-Massivs
4317,1.0,15202466,Vlit502466,0.0,Kristallin des Helvetikums
4318,2.0,15202467,Vlit502467,15202466.0,Variszisches Kristallin des Helvetikums
4319,2.0,15202468,Vlit502468,15202466.0,Prävariszisches polyzyklisches Grundgebirge des Helvetikums
4320,2.0,15202469,Vlit502469,15202466.0,Undifferenziertes Kristallin des Helvetikums
4321,4.0,15202472,Vlit502472,15202337.0,Catogne-Gneiskomplex
4322,4.0,15202473,Vlit502473,15202336.0,Grépillon-Leukogranitporphyr
4371,4.0,15202474,Vlit502474,15202336.0,Arpette-Leukogranit
4201,5.0,15202475,Vlit502475,15202329.0,Bitschji-Augengneis
4202,5.0,15202476,Vlit502476,15202329.0,Geimen-Augengneis
4203,4.0,15202477,Vlit502477,15202337.0,"Altkristallin des Mont-Blanc-Massivs, migmatitisch"
4204,4.0,15202478,Vlit502478,15202337.0,"Altkristallin des Mont-Blanc-Massivs, amphibolitreich"
4205,4.0,15202479,Vlit502479,15202337.0,"Altkristallin des Mont-Blanc-Massivs, mylonitisch"
4206,4.0,15202480,Vlit502480,15202336.0,Morcles-Mikrogranit
4330,4.0,15202481,Vlit502481,15202334.0,"Altkristallin des Aiguilles-Rouges-Massivs, migmatitisch"
4208,4.0,15202482,Vlit502482,15202334.0,Fully-Gneiskomplex
4209,4.0,15202483,Vlit502483,15202157.0,Hinterbalm-Granit
4333,4.0,15202484,Vlit502484,15202157.0,Balmenegg-Granit
4334,4.0,15202485,Vlit502485,15202157.0,Unter-der-Flue-Fazies
4335,,15202486,Vlit502486,15202183.0,Pardatschas-Granit
4336,4.0,15202487,Vlit502487,15202157.0,Rossbodenstock-Diorit
4337,4.0,15202488,Vlit502488,15202183.0,Val-da-Surplattas-Diorit
4577,3.0,15202489,Vlit502489,15202175.0,Rinderbiel-Mikrogranit
4580,4.0,15202490,Vlit502490,15202134.0,Dachquarzit (Leventina)
4584,4.0,15202491,Vlit502491,15202144.0,Kapfen-Formation
4586,5.0,15202492,Vlit502492,15202491.0,Kapfen-Sandstein
4589,5.0,15202493,Vlit502493,15202147.0,Kärpfgipfel-Sernifit
4632,4.0,15202494,Vlit502494,15202144.0,Fulen-Formation
4633,5.0,15202495,Vlit502495,15202148.0,Glattmatt-Member
4596,6.0,15202496,Vlit502496,15202322.0,Hahnenstock-Keratophyr
4597,6.0,15202497,Vlit502497,15202322.0,Sonnenberg-Horizonte
4636,6.0,15202498,Vlit502498,15202322.0,Chamseeli-Konglomerat
4637,6.0,15202499,Vlit502499,15202149.0,Rotberg-Sandstein
4638,5.0,15202500,Vlit502500,15202324.0,Seez-Member
4639,5.0,15202501,Vlit502501,15202324.0,Gufelialp-Member
4640,4.0,15202502,Vlit502502,15202153.0,Ilanz-Verrucano s.s.
4641,5.0,15202503,Vlit502503,15202502.0,Buntgefleckte Schiefer
4642,3.0,15202504,Vlit502504,15202464.0,Perm der Tavetsch-Decke (Val Acla Mulin)
4643,5.0,15202505,Vlit502505,15202166.0,"Windgällen-Formation, Mikrogranit"
4644,5.0,15202506,Vlit502506,15202169.0,Sandalp-Rhyolith
4645,3.0,15202507,Vlit502507,15202175.0,Tuffitisches Member (Tscharren)
4646,3.0,15202508,Vlit502508,15202175.0,Ignimbritisches Member (Tscharren)
4647,3.0,15202509,Vlit502509,15202036.0,Guschakopf-Sandstein
4648,5.0,15202510,Vlit502510,15202303.0,Gonzen-Eisenerzhorizont
4901,2.0,15202511,Vlit502511,15202360.0,Schabell-Mélange
4902,5.0,15202512,Vlit502512,15202011.0,"Taveyannaz-Sandstein, Dachschiefer vorherrschend"
4903,5.0,15202513,Vlit502513,15202079.0,"Helvetischer Kieselkalk, Oberer Teil"
4904,5.0,15202514,Vlit502514,15202079.0,"Helvetischer Kieselkalk, Unterer Teil"
4905,5.0,15202515,Vlit502515,15202079.0,"Helvetischer Kieselkalk, Basisschiefer"
4940,6.0,15202516,Vlit502516,15202124.0,Toarcienschiefer
4941,6.0,15202517,Vlit502517,15202124.0,Toarcienspatkalk
4841,6.0,15202518,Vlit502518,15202124.0,Domérien-Sandstein
4842,6.0,15202519,Vlit502519,15202127.0,Pliensbachien-Spatkalk
4843,6.0,15202520,Vlit502520,15202127.0,Lotharingien-Sandstein
4844,4.0,15202521,Vlit502521,15202285.0,Iserin-Flysch
4845,4.0,15202522,Vlit502522,15202285.0,"Meilleret-Formation, Calcaires organo-détritiques"
4852,4.0,15202523,Vlit502523,15202285.0,"Meilleret-Formation, Arkose"
4847,4.0,15202524,Vlit502524,15202285.0,"Meilleret-Formation, Conglomérat basal"
4848,6.0,15202525,Vlit502525,15202416.0,Grenzquarzit der Bommerstein-Formation
4849,4.0,15202526,Vlit502526,15202157.0,Telltistock-Granit
5168,3.0,15202527,Vlit502527,15202091.0,"Öhrli-Formation, von Siderolithikum durchsetzt"
5169,3.0,15202528,Vlit502528,15202160.0,Beesten-Fazies
5170,3.0,15202529,Vlit502529,15202174.0,Garwiidi-Diorit
5171,2.0,15202530,Vlit502530,15202183.0,Alp-Crap-Ner-Granit
5172,3.0,15202531,Vlit502531,15202195.0,"Innertkirchen-Migmatit, permisch verwittert"
5173,3.0,15202532,Vlit502532,15202197.0,"Erstfeld-Gneiskomplex, permisch verwittert"
5174,5.0,15202533,Vlit502533,15202282.0,Suren-Flysch
5175,4.0,15202534,Vlit502534,15202394.0,Obere Sandsteine (Spirstock)
5176,4.0,15202535,Vlit502535,15202394.0,Blockmergel (Spirstock)
5177,4.0,15202536,Vlit502536,15202394.0,Untere Sandsteine (Spirstock)
5178,6.0,15202537,Vlit502537,15202514.0,Ringgenberg-Schichten
5179,4.0,15202538,Vlit502538,15202097.0,Malmbrekzie
5491,1.0,15202539,Vlit502539,0.0,Schattwald-Mergelkalk
5492,3.0,15202540,Vlit502540,15202005.0,"Elm- und Matt-Formation, undifferenziert"
5493,4.0,15202541,Vlit502541,15202005.0,Elm- und Matt-Formation: Quarzsandstein
5494,3.0,15202542,Vlit502542,15202005.0,"Nordhelvetische Flysch-Gruppe, vorw. schiefriger Tonstein"
5495,3.0,15202543,Vlit502543,15202075.0,Schwalmern-Schiefer
5496,3.0,15202544,Vlit502544,15202075.0,Schwalmern-Kalk
5497,5.0,15202545,Vlit502545,15202416.0,Glockhaus-Member: Schiefriger Eisensandstein
5498,2.0,15202546,Vlit502546,15202134.0,Dolomit der Helvetische Trias
5499,2.0,15202547,Vlit502547,15202134.0,Rauwacke der Helvetische Trias
5500,2.0,15202548,Vlit502548,15202134.0,Gips der Helvetische Trias
5501,3.0,15202549,Vlit502549,15202187.0,Baltschieder-Granodiorit: Biotittonalit
5502,3.0,15202550,Vlit502550,15202187.0,Baltschieder-Granodiorit: Hornblende Biotittonalit
5503,3.0,15202551,Vlit502551,15202197.0,Erstfeld-Gneiskomplex: Biotit-Plagioklasgneis
5504,3.0,15202552,Vlit502552,15202197.0,Erstfeld-Gneiskomplex: Orthogneis
5505,3.0,15202553,Vlit502553,15202197.0,Erstfeld-Gneiskomplex: Migmatit
5506,3.0,15202554,Vlit502554,15202198.0,Guttannen-Gneiskomplex: Paragneis
5507,3.0,15202555,Vlit502555,15202198.0,Guttannen-Gneiskomplex: Orthogneis
5508,3.0,15202556,Vlit502556,15202198.0,Guttannen-Gneiskomplex: Biotit-Choritschiefer
5509,3.0,15202557,Vlit502557,15202198.0,Guttannen-Gneiskomplex: Chlorit-Serizitschiefer
5510,3.0,15202558,Vlit502558,15202200.0,Lötschental-Gneiskomplex: Muskovitgneis
5511,3.0,15202559,Vlit502559,15202200.0,Lötschental-Gneiskomplex: migmatitischer Biotitgneis
5481,3.0,15202560,Vlit502560,15202200.0,Lötschental-Gneiskomplex: Chloritschiefer
5482,3.0,15202561,Vlit502561,15202201.0,Ofenhorn-Stampfhorn-Gneiskomplex: gebänderter Biotit-Plagioklasgneis
5483,3.0,15202562,Vlit502562,15202201.0,Ofenhorn-Stampfhorn-Gneiskomplex: Migmatit
5484,3.0,15202563,Vlit502563,15202201.0,Ofenhorn-Stampfhorn-Gneiskomplex: Biotitgneis
5485,3.0,15202564,Vlit502564,15202201.0,Ofenhorn-Stampfhorn-Gneiskomplex: Orthogneis
5486,2.0,15202565,Vlit502565,15202328.0,Bäregg-Gneiskomplex: mylonitischer Orthogneis
5487,2.0,15202566,Vlit502566,15202328.0,Bäregg-Gneiskomplex: mylonitischer Paragneis
5488,2.0,15202567,Vlit502567,15202328.0,Bäregg-Gneiskomplex: Metavulkanite
5801,3.0,15202568,Vlit502568,15202161.0,Grimsel-Granodiorit: aplitische Randfazies
5802,3.0,15202569,Vlit502569,15202182.0,Voralp-Granit: saure Randfazies
5803,2.0,15202570,Vlit502570,15202194.0,Tamina-Gneiskomplex
5804,3.0,15202571,Vlit502571,15202570.0,Tamina-Gneiskomplex: schiefriger Biotitgneis
5805,3.0,15202572,Vlit502572,15202570.0,Tamina-Gneiskomplex: mylonitisch
5806,3.0,15202573,Vlit502573,15202195.0,Innertkirchen-Migmatit: Marmor
5807,3.0,15202574,Vlit502574,15202198.0,Guttannen-Gneiskomplex: Migmatit
5808,3.0,15202575,Vlit502575,15202198.0,Guttannen-Gneiskomplex: Amphibolit führend
5809,3.0,15202576,Vlit502576,15202198.0,Guttannen-Gneiskomplex: aplitischer Granit
5810,3.0,15202577,Vlit502577,15202198.0,Guttannen-Gneiskomplex: Marmor
5811,3.0,15202578,Vlit502578,15202198.0,Guttannen-Gneiskomplex: Ultramafit
5812,3.0,15202579,Vlit502579,15202201.0,Ofenhorn-Stampfhorn-Gneiskomplex: mit Schollenamphibolit
5813,3.0,15202580,Vlit502580,15202201.0,Ofenhorn-Stampfhorn-Gneiskomplex: aplitischer Granit
5814,3.0,15202581,Vlit502581,15202201.0,Ofenhorn-Stampfhorn-Gneiskomplex: Schollenamphibolit
5815,3.0,15202582,Vlit502582,15202201.0,Ofenhorn-Stampfhorn-Gneiskomplex: Ultramafit
5816,2.0,15202583,Vlit502583,15202106.0,"Bommerstein- und Reischiben-Formation, undifferenziert"
5817,2.0,15202584,Vlit502584,15202134.0,"Mels- und Röti-Formation, undifferenziert"
5818,3.0,15202585,Vlit502585,15202198.0,Guttannen-Gneiskomplex: schierfriger Biotit-Chlorit-Serizit-Gneis
6444,1.0,15202586,Vlit502586,0.0,Zettenalp-Trochematt-Melange
6445,1.0,15202587,Vlit502587,0.0,Laubersmad-Flysch
6446,3.0,15202588,Vlit502588,15202013.0,"Stad-Formation, «Jüngerer Quarzsandstein»"
6447,4.0,15202589,Vlit502589,15202038.0,"Einsiedeln-Member, «Älterer Quarzsandstein»"
6448,3.0,15202590,Vlit502590,15202073.0,"Schrattenkalk-Formation, vermergelt"
6449,4.0,15202591,Vlit502591,15202014.0,"Wängen-Kalk, Lithothamnienkalk-Fazies"
6450,4.0,15202592,Vlit502592,15202038.0,"Einsiedeln-Member, Alveolinenkalk-Fazies"
6451,4.0,15202593,Vlit502593,15202022.0,"Hohgant-Sandstein, Sandkalk und Kalk"
6452,1.0,15202594,Vlit502594,0.0,Tektonisches Melange der Internen Einsiedeln-Schuppen
6453,2.0,15202595,Vlit502595,15202012.0,"Bürgen- und Wildstrubel-Formation, undiff."
6441,2.0,15202596,Vlit502596,15202012.0,"Einsiedeln- und Steinibach-Member, undifferenziert"
6456,3.0,15202597,Vlit502597,15202013.0,Stad-Formation (e6)
7097,3.0,15202598,Vlit502598,15202120.0,"Stgir- und Inferno-Formation, undifferenziert"
7098,5.0,15202599,Vlit502599,15202302.0,Oberer Quintner Kalk: Korallenkalk
7099,5.0,15202600,Vlit502600,15202302.0,Oberer Quintner Kalk: Unterer Kalk
7100,3.0,15202601,Vlit502601,15202120.0,"Prodkamm- bis Sexmor-Formation, undifferenziert"
7101,2.0,15202602,Vlit502602,15202143.0,Plattenzüg-Formation
7102,2.0,15202603,Vlit502603,15202047.0,"Zemenstein- bis Garschella-Formation, undifferenziert"
7103,3.0,15202604,Vlit502604,15202036.0,Vasanachopf-Member
7734,2.0,15202605,Vlit502605,15202012.0,Pfäfers-Formation
7749,2.0,15202606,Vlit502606,15202012.0,"Euthal- und Bürgen-Formation, undifferenziert"
7737,2.0,15202607,Vlit502607,15202047.0,"Amden- und Wang-Formation, undifferenziert"
7741,2.0,15202608,Vlit502608,15202047.0,"Seewen- und Amden-Formation, undifferenziert"
7742,2.0,15202609,Vlit502609,15202047.0,"Betlis- bis Schrattenkalk-Formation, undifferenziert"
7743,2.0,15202610,Vlit502610,15202047.0,"Öhrli- bis Schrattenkalk-Formation, undifferenziert"
7744,5.0,15202611,Vlit502611,15202117.0,"Mols-Members, Basisbildungen"
7745,2.0,15202612,Vlit502612,15202047.0,"Öhrli- und Betlis-Formation, undifferenziert"
7746,4.0,15202613,Vlit502613,15202107.0,Erzegg-Formation: Grenzschicht
7747,4.0,15202614,Vlit502614,15202128.0,Bränd-Brekzie
7748,1.0,15202615,Vlit502615,0.0,Infralias-Sandstein
8061,2.0,15202616,Vlit502616,15202647.0,Nufenen-Zone: phyllitische Trias
8139,2.0,15202617,Vlit502617,15202647.0,Nufenen-Zone: karbonatische Trias
8140,3.0,15202618,Vlit502618,15202617.0,Nufenen-Zone: karbonatische Trias: Kalkmarmor
8074,3.0,15202619,Vlit502619,15202617.0,Nufenen-Zone: karbonatische Trias: Dolomitmarmor
8082,3.0,15202620,Vlit502620,15202617.0,Nufenen-Zone: karbonatische Trias: Rauwacke
8093,2.0,15202621,Vlit502621,15202647.0,Nufenen-Zone: quartzitische Trias
8144,2.0,15202622,Vlit502622,15202645.0,Urseren-Garvera-Zone: Malm
8288,2.0,15202623,Vlit502623,15202645.0,Urseren-Garvera-Zone: Dogger
8146,2.0,15202624,Vlit502624,15202645.0,Urseren-Garvera-Zone: Lias undiff.
8264,3.0,15202625,Vlit502625,15202624.0,Urseren-Garvera-Zone: Oberer Lias
8263,3.0,15202626,Vlit502626,15202624.0,Urseren-Garvera-Zone: Mittlerer Lias
8149,3.0,15202627,Vlit502627,15202624.0,Urseren-Garvera-Zone: Unterer Lias
8269,3.0,15202628,Vlit502628,15202646.0,Urseren-Garvera-Zone: phyllitische Trias
8281,3.0,15202629,Vlit502629,15202646.0,Urseren-Garvera-Zone: karbonatische Trias
8152,3.0,15202630,Vlit502630,15202266.0,Urseren-Garvera-Zone: Permokarbon: Psephit- und Psammitgneis
