OBJECTID,UUID,FMAT_LITSTRAT
1165,{5E280234-A666-449D-A52F-D6E3BC65C844},15202048
1166,{CD48AD3F-6E65-49B8-8702-035515E1FB86},15202049
1167,{C052595B-E72A-43C5-B2E8-314A0655C239},15202050
1168,{D91CE19A-8D56-4234-8718-D520517DACCD},15202052
1169,{15C0B997-DC15-419B-8836-797610FA6829},15200252
1170,{BA5E7481-855B-4845-B660-531CC296F3DA},15200017
1171,{C011CC97-32A2-4A25-999E-5D28D5424B14},15202073
1172,{7FD5EAB5-CB03-488E-9B35-9591A306E8A1},15202075
1173,{2F88CEC3-79CE-495A-835D-DF0D56E2A136},15202079
1174,{E14F5C80-C2CD-4488-8763-F10B4853EA06},15202084
1175,{FFACC873-E3E3-4816-ADC5-AE74C3BD7BA6},15202088
1176,{73A7B548-3293-4C43-B715-84B95E8D50ED},15202089
1177,{237B1164-F4EF-48FF-AED8-97BC0EE5C75E},15202090
1178,{F59B1FFE-33CC-4D86-9D25-160A86518A29},15202091
1179,{F7A379A7-1167-4DBA-A7EC-7F297A19FFCE},15202092
1180,{8BA59497-AE90-4D60-A8A2-E72CA219336A},15202093
1181,{7B9D9F1C-40B1-4D23-96CC-D8A527D69040},15202097
1182,{63E514D9-567F-46A5-8F19-0FEB2D0C7EE8},15202098
1183,{6B3C4EF0-45F6-4425-80AA-A51C61528319},15202099
1184,{ABBC95CA-89F3-49CF-ADA0-AF62C5B930C9},15202100
1185,{A6B4A689-56FE-441D-8BA4-0CD0D76B227D},15200055
1186,{D38000B5-3EE4-44AD-AEB7-3FFFA2B1CBA3},15200056
1187,{788EDFD6-4DD8-4CB8-8E32-64ADE37A8DA6},15202107
1188,{A30EB5ED-7A21-4FDD-B084-86C0D2E20E6F},15202108
1189,{F0E18AA1-D2DF-4C15-86FC-E443FFE558A4},15202109
1190,{A7466387-81B6-4F2F-B9DB-788CBA65CE99},15202110
1191,{F8037982-5918-4255-A31E-700B3070A444},15202111
1192,{3A692C08-2930-46F0-BA50-C51AD3599781},15202112
1193,{DDBB5C3E-FFFC-4BD2-9413-8D32F6EAFB8B},15202113
1194,{DE52A920-1E4A-44EF-9810-E6D19834B513},15202116
1195,{BFF28006-E803-4DF5-80B2-A0940D940713},15202117
1196,{1696219E-90F1-4608-9A2F-39ADE3CA2FCF},15202118
1197,{64ABA0B9-F2AE-482D-8902-C41DDAE477BA},15202121
1198,{1588CDEC-03EE-4D35-8AB2-558AC27300CE},15202123
1199,{2B8890F0-AC32-4236-8B0C-91619A10112F},15202125
1201,{AF73EF86-EBB3-4F69-89C1-DDCBAC5C5879},15202128
1202,{87764117-0475-4DC0-A163-56702DD391FA},15202129
1204,{EBEE2E7F-FAC2-46B0-95EB-6E19E225B707},15202131
1206,{BBBD684F-136D-446B-8C06-FC7ABF3A40E0},15202136
1207,{9805163C-FED1-448C-98F0-2DAC45641033},15202137
1208,{AC5E3554-4C5E-4E5F-A264-2DCD3A7B8F06},15202139
1210,{8024205E-F9AE-4C58-AC53-B3BACA77619D},15202141
1211,{99C94513-8E02-4CAA-BC73-3423CB047E71},15202154
1017,{B228C8DB-CB51-4C2D-8B02-C1B2F1C6966A},15200445
1018,{20F34D53-6A6F-43C6-B161-8690A72E2D25},15200446
1019,{F025FC08-0AF4-405B-9A73-A3B6A09AE64C},15200447
1020,{C06CBF39-0183-468D-A45D-70B5A1882329},15200448
1903,{31EBB723-BF43-4B41-8771-C14E3861EE93},15202385
1904,{B24BC586-2125-4F23-9163-21B1A0F91C11},15202386
1905,{88B9DE9D-3BAB-4EF1-9B19-C96ABCA6EDA9},15202387
1906,{D6B5CDE4-E03D-4446-AF1F-F73D9B3FC4A0},15202388
1907,{5B185610-E562-4254-AFD8-D204D414B2B7},15202389
1845,{7C675419-4308-40C1-97C6-30A0E8723FBD},15202304
1908,{5DE51865-459F-4B28-B1CE-A690B21648CB},15202390
1909,{3987EA8A-18D8-42CE-82BD-BE74C1F63135},15202391
1910,{11DFF153-48FD-4B37-9059-B3A500459BAC},15202392
1846,{1ED2B334-C728-4872-A0C1-ED6AA40B94E5},15202305
1847,{26266C71-6678-4495-AD91-7D1E30FAAB6F},15202306
1848,{00BB9F6E-641D-47CE-AA9A-7102DDB20779},15202307
1849,{74FB50CB-0A45-4A20-9975-0E14D5E00579},15202308
1850,{F77F57A3-59D6-4662-8CEC-F103647B589F},15202309
1851,{34E82013-D6D2-4A62-B338-0A383D554CE7},15202312
1852,{E7A3BB78-6598-4B7B-B9A0-B3BA282566C2},15202313
1853,{4F5B4068-6B21-45E0-B0F2-E9F8BA4A1465},15202314
1854,{34979D77-12B9-4458-85E0-76C575B4A07D},15202315
1855,{2CCEF3C7-AD28-4473-85CD-6A0799CDE4BA},15202316
1856,{AE306EB1-D2FB-4B67-BB6F-B049E96C1033},15202317
1857,{5DA25E49-ED36-4D5B-BFF1-C51815258985},15202318
1858,{054D7722-5EEA-4828-8DA8-A24286F6DFF9},15202319
1859,{5EFE2064-1AB0-44EB-8B97-132C9BB63E60},15202321
1860,{45A480BC-7303-45EF-AB0F-F529A8229A8C},15202322
1861,{2ED54A53-6358-4CD3-BE6F-B2A079D4ECD7},15202323
1862,{BD9C2DC1-9A48-4979-B759-48B50717925B},15202324
1863,{6C5C83B1-DD77-40CE-BEE6-A2338CB0C4DA},15202325
1864,{7030C6DC-A759-446A-AF02-472BE6EDACF7},15202326
1865,{A8D69750-7032-433A-A340-24DCA96CFA3B},15202327
1866,{B19D49B0-10CD-4C30-86AF-465D54A6AD57},15202328
1867,{EE08A99E-8DAA-4E50-8AD3-D6BA83A503BB},15202329
1868,{6E0356A3-D175-412B-83BA-61A55C440184},15202330
1869,{9427F6D3-0D33-4CE7-AF43-0B5237798E3D},15202331
1870,{691338B0-F20B-4BA5-9C71-637C2D05FB48},15202338
1872,{A9061D92-718B-417B-9388-6E295531C1E4},15202340
1873,{83BE8AEE-395A-4C2F-84EB-75FB24B2E144},15202341
1875,{5BE54152-0201-4ACA-AEC0-83D5A12F35EF},15202343
1876,{80035AF4-B0AA-44A5-B472-C3367E497905},15202344
1878,{88931A0B-992E-4EF1-A472-6F1491B0E528},15202346
1879,{0D1B7002-7C1D-4E84-A923-F646A4566D88},15202347
1880,{7C612A5A-F7FD-4FCA-B2CD-76000A208A6F},15202348
1881,{A810180E-F93D-4F76-864C-4E50DD691416},15202349
1882,{5E73EBD5-7A73-4E0A-9403-1178AD374063},15202350
1883,{436C6F48-AF43-4844-8EA9-3772A64361F2},15202351
1884,{0B489D2C-FB1A-47DD-A0DB-777FB08C4B90},15202352
1885,{C3E780B2-D230-48EB-9BAE-D682D6BA016B},15202353
1886,{90349F11-2C57-4D4C-86B7-62B66AE78D49},15202354
1887,{9D5E9538-1F41-4490-A8CB-569ACE926ECE},15202355
1888,{50208812-2C8E-4CD6-BBD1-5545FF138A56},15202356
1889,{2BD407C2-5D90-4A6C-8DF9-6257C38DD5A8},15202360
1890,{0B0BCF5A-B5FE-4A83-83EA-AB95454E1A62},15202361
1891,{D01A79C4-194A-48F3-B9E9-10BD89A24BC1},15202362
1911,{BCD6ED26-32E0-47AE-B603-338C5936F11C},15202393
1912,{D87B25F1-BD11-48EF-A6AA-47A32F7F3C44},15202394
1913,{68C1AEF6-BC56-4A82-AED3-31750CFE6CD6},15202400
1914,{BED5E23C-038C-469F-A9DE-29DA78FA5DC5},15202411
1915,{251FA985-2499-4121-B59E-558D9C716C25},15202421
1916,{953FDEE4-2A1F-4736-A238-17F1219A3549},15202422
1917,{2302CBCB-A39B-4FA1-92EC-60D711CB1383},15202423
1918,{1FA778CB-CB50-4054-A41A-B6F3732D8471},15202424
1919,{F73CA738-4CEA-4057-8625-73E5C461408C},15202425
1920,{DAB2DEA6-F8CB-4CC9-A059-516390B2EC90},15202426
1921,{4694C491-65C4-420F-92C7-0837860B4FBC},15202427
1922,{685066C0-F600-4316-AB8A-57BF4BAB3D12},15202429
1923,{AB8E724C-4F4C-403C-BF71-1AC5DAD8ACD6},15202430
1924,{81FF5C74-0DA8-4ECB-8C2E-D8492CFF960B},15202431
1925,{0FCBD049-F0C0-4917-84B4-D5BD52271354},15202432
1926,{5C02814B-9215-4CB1-A8EF-26CBFD9BEC2E},15202433
1927,{5210CB7A-BA5B-4CEF-AEBF-2E255001C08A},15202434
1928,{E376EBE9-A0C7-421B-A64A-950FACBDA7B2},15202435
1929,{43C14628-71D6-4DE0-A994-2832FE243BBA},15202436
1930,{BE3946AD-2562-4059-BB0A-22A7384CC36F},15202437
1931,{3E521B01-FEB6-485E-8C71-C3DF7F263F45},15202438
1932,{B73543B7-70EA-43B8-86C0-604FC159FBBA},15202439
1933,{C9C6DCD7-7BA0-4DD3-B0C8-E094A615E475},15202440
1935,{7B59F40D-E5CB-47AC-9B66-00FB1A1F4310},15202442
1936,{A1BF89F8-AD6D-4FF6-A1BF-85BF431263B3},15202443
1937,{E59D231C-6FE1-4E46-B9BB-C05165366AF4},15202444
1938,{F738DDD8-3AF3-48A6-B40B-B2CD2B303D0E},15202001
1939,{4E0FED71-EE37-4478-925A-3CB73947D656},15202002
1940,{A542279A-AA99-4E1D-8F12-21A7326572D1},15202003
1941,{62415AED-0E65-4F53-B0AF-490387607A2C},15202004
1942,{EAEBA9A1-4371-441C-9C5D-3D066C42077A},15202010
1943,{0A785301-E0F7-42E4-9E49-883DE292FB29},15202012
1944,{F2DEDFA9-79C5-49CF-937D-36D7FB407471},15202014
1945,{A9ABBD4C-0D2D-4F79-9764-A625347C068D},15202015
1946,{DC660427-623C-4858-B5BD-A506000234A6},15200574
1947,{0C11346E-C0DD-4B80-A7A8-B37D003A30A3},15200575
1948,{F5817E30-85B3-4CC7-8FAA-A0F4F5039D50},15200576
1949,{5AA48662-5F73-4F31-891F-2BD27C0ACC59},15200577
1950,{605CBAF4-8656-4954-9A40-FF8EA25559DB},15200578
1951,{65551448-4235-4F72-A314-0F0F9736B227},15200579
1952,{6941FD66-725B-4705-960B-814D7AEFDE1C},15200580
1953,{F4735998-8BCB-4E4A-8645-728E536B9848},15200581
1954,{6EB16121-16A1-489E-BBDA-962B2A472B05},15200582
1955,{B4A53EE1-7128-452B-8C0D-4FA896F54BCD},15200583
1956,{40FA7C0E-F127-4740-AE71-8C48F34AC4D2},15200584
1957,{D04B5CB5-A8DD-4839-8089-AD2196E3E616},15200586
1958,{8240F0CE-5946-4483-B5ED-882D5BAF855D},15200587
1959,{B4253F43-91EB-4936-A3C8-0E44D8A225EC},15200588
1960,{0D41A2F7-6670-4D27-A8C3-BEDEB4DC3F69},15200589
1961,{0B50829D-2F2A-45F5-84C4-A7323C0349B9},15200590
1962,{525E71C2-7C03-4E80-9326-E4282346DAD7},15200591
1963,{FA4747F5-A3F1-4EAE-8D93-D3C920C9AB6A},15200592
1964,{EA714004-08AE-477F-B61F-E2991CE3B5BC},15200593
1965,{00ECBF49-971A-45E3-A59C-C2CCB0ACD22C},15200594
1966,{12C3DB6C-7B85-4AE2-A5AD-4D295D192A07},15202021
1967,{2109C7FA-FEC4-4AD9-99A5-EEB399967BC6},15202022
1968,{51D25613-BC1A-4390-9841-3F8FD06E0575},15202023
1969,{9B16B388-2298-413E-A853-E7012B537F58},15202027
1970,{B05D9C5F-86BA-4994-8591-41C203F8C68E},15202029
1971,{FE03C9C4-1C9B-4A7C-89B1-1034C94293B6},15202031
1972,{C1C01503-FDEB-4640-8E85-567E8B739C08},15202033
1973,{95EA10B2-BC46-40A5-8175-448237E5A332},15202034
1974,{619F98FB-87C0-48F3-BD0D-BC447DC7CE09},15202035
1975,{6916E2ED-D32C-4032-B6BF-61A386F54CCD},15202037
1976,{EE46EB5C-13D7-4E5D-90C6-A274906EC6E2},15202038
1977,{CB9DAA0A-DC49-4EA6-97AD-74FED4849537},15203001
1978,{5D27017C-2C83-4DE4-86DA-4F7998C7466C},15203002
1979,{98079808-5272-4F70-9B71-D22662C90588},15203003
1980,{1BD9940C-D5D5-426D-99F4-DE66DCB65AE5},15203004
1981,{4A0E3BAE-4235-4517-8953-DA0FC71DA036},15203005
1982,{1FBB744D-16AF-4690-9328-D7E9CCFF0957},15203006
1983,{1664E52F-BF57-415F-B363-2C4A313648A0},15203007
1984,{FB4B6F86-267B-4DD4-A274-40F2AF7683BA},15203008
1985,{10E4AA24-6E36-4FCA-9967-520AF4FE017E},15203009
1986,{5BA6411D-3884-465F-AC1D-CF2EA70F534F},15203010
1987,{10DA39D6-5BAF-44E4-9290-22C33EFEB85B},15203011
1988,{47FEF3E7-B61E-47CC-9886-1E1A5D6DC2BD},15203012
1989,{782E7C38-6EC5-434E-BEDC-BB03941E7E8F},15203013
1990,{0209EAC6-893D-4501-81CD-1DC6A8A2584B},15203014
1991,{387277EC-9925-484C-AEEC-9FF32FEF7C5F},15203015
1992,{2EE45949-64D4-4744-8CBE-727FDCCAD295},15203016
1993,{4A045CB8-7D78-42B3-8A45-47C71B59E166},15203017
1994,{D8989088-B7D8-4B2E-9E60-873B81BA2597},15203018
1995,{0B9993A8-7A95-45BE-AA16-7D2A980E2632},15203019
1996,{A07B1199-D0AA-4186-96DA-E9C659A6543D},15203020
2815,{B78FB822-5861-44BA-A83C-9AAA81AD0583},15203342
2941,{9D6E6D9D-BA70-4979-AE8F-D3DD2E33EB69},15203370
2809,{1A68C93A-603D-4BA7-9A81-9AD3D3A05C4E},15202310
3014,{C418C4C7-F992-4049-A426-709022BF1DCB},15202214
2906,{EE566939-2EA7-4BC1-A3CF-7FE3501BC589},15206033
2922,{AD095F5C-C81B-4011-9544-BBE50C32478D},15206049
2910,{563C0978-FA4C-41D1-A219-3A400F166E3D},15206037
2843,{2D5DF533-B109-4656-8611-55F6181E3574},15203228
2961,{2F76C748-19E9-4317-8E76-9D06451757E7},15202448
3074,{A47E4E91-EE46-4D51-AAC3-9AC86C09C44E},15203324
3047,{829B5E49-8509-4DD3-81D1-744FAABCE3EE},15202273
2996,{3FEB2433-F59C-4AA0-8AC3-E72C2F869CFE},15203207
2912,{0FDF5E27-A774-4682-8DE2-2052BC601300},15206039
3025,{BBC0DA86-0A9E-4477-999F-4320D2509465},15203251
3068,{4F648D6E-3D1A-475A-8D61-870B05457CB8},15203318
2911,{7FAD0A13-FFE3-4751-A2D0-16F298E39AFE},15206038
2914,{F9BCDC48-EFC6-4CC1-A6B1-602E890CF84D},15206041
3040,{29B79D9F-0FC5-4B64-8898-A76B9EF1AD6F},15202247
2891,{47C83C23-4D17-480F-A758-A55DD23BB578},15202428
2975,{DA47E4F6-8A76-4E64-A3EA-3712B82FF09F},15203186
3007,{A78C9743-82CD-4950-B280-FE2831CA9C89},15202207
2806,{FA80EBA4-17CE-4984-93FD-D21824A37F68},15203331
2953,{4C36C9D5-36EF-4DD6-A7A2-E65884A4465C},15203156
2860,{BDBD91B3-6BCA-4A57-BAA9-EF6BAF616F03},15202374
2850,{B641CBBC-7079-4956-94C6-1CF21319671C},15203377
3077,{50ADE030-1BDD-4F6A-B6B3-FEB3CDBA7CB5},15203157
3070,{0702AD5F-0599-44DD-9228-5963EFCFA06E},15203320
3003,{26C69266-AF59-4149-AE0C-593CEE69E719},15203227
3011,{0D689AF9-2C50-4709-A85C-A38CA01E10B4},15202211
2811,{0DF7A302-C9C8-4EE8-B832-0FFF4AED921B},15203338
2827,{67D2DB1E-3369-47C2-8B11-C64CF07ECA44},15203354
2810,{99DD51CF-D71B-4809-8B80-FF54F8F30381},15202311
3020,{E0BC04B4-7210-40B1-97F8-DF4C2024F283},15203246
2821,{7F8F1B3C-C004-4338-97BE-6C232A8703A5},15203348
3063,{E1C6C2AB-4451-447C-96D2-145CF29F7F29},15202216
2955,{82BD2A2A-14E1-43BB-93F4-F3DE1C7A2032},15203158
2875,{D967AA34-6A4F-4031-8CE3-78D6835DE3D7},15202405
2901,{0B5A7ED0-1791-4317-A785-36C3AD6506A5},15206028
2832,{57AC36BF-D5E8-411E-876A-FFA578BC39FD},15202335
2807,{4C4AD7EB-37FE-4528-99AE-758A1255925F},15203332
2991,{5D3EC3D2-8B5E-4136-8F3F-008E0D48967B},15203202
3000,{95866A16-A1D3-4A23-A04B-B24A44CEE1D6},15202456
3056,{8E413C8F-B5BC-4D4D-A63C-081D01962F7C},15203306
3032,{26DD578C-ACA5-449A-A667-0AB0981C9986},15202237
2988,{DF43EFFA-29A8-40A6-ADF8-912E16BE2D51},15202453
2918,{9A3FB2F7-70D2-4317-B210-31228234B43E},15206045
3045,{76DEEC26-7FD6-46D7-8589-315E67677189},15203295
3023,{518B797F-0E7B-48CE-BA3A-E9CD826A5B7F},15203249
2822,{22959D2F-757B-4522-B09D-23D1366600B6},15203349
2814,{86C2FCA4-5EDD-4270-9D42-4C1C57482B34},15203341
2921,{55B14155-72D2-44B5-A0AD-47B8B97BD6DF},15206048
2896,{96F09449-2A0E-4FE2-B16B-4735E4DA0BCF},15206023
2841,{E8D106E5-ABEA-49D8-B157-6A3F967B4BBC},15203368
2805,{9211BFF5-95B0-41A9-A6CA-129CB3625178},15203330
3012,{D7767001-D9AA-4830-B316-916E593B3D4F},15202212
2965,{A9A936F3-F6C9-470B-A6D2-4A39E5BB5927},15202449
2949,{DB35D49E-E944-49E4-9118-A4D721615049},15203298
3071,{1650B880-8285-47D1-815D-F37FF30A3ADC},15203321
3053,{5A40DC90-A097-41C9-884F-D24DC2E3BFDB},15203303
2929,{D706E9CE-EFC1-4A7C-9922-84CB2F401D65},15206056
2859,{EE02EF6D-EF3A-4231-AF70-5F0A1EFDBB51},15202373
3072,{323E0C55-854D-4271-8C71-234C308AB186},15203322
2823,{D32F5AC3-33C4-40B3-8C43-3480F03C86CC},15203350
2997,{BF5B9B9D-15F2-486B-A469-8804492223BE},15203208
2892,{EA511C1B-76F4-46A2-AB48-9ED85619B44D},15206016
3055,{09663A08-7D4D-43BE-8D32-A880E9C04B4F},15203305
2838,{D932745E-96E9-4E17-99A0-0D817827DF82},15203365
2998,{F0098318-DC74-49DD-B47F-93145BA22C41},15203209
2909,{74A61B41-7EFB-47D8-8EAC-071BE812C92D},15206036
2979,{2333DEAB-C4E1-40EC-A204-12E714420631},15203190
2917,{897580AA-80A2-4C53-8B16-B99D1C8B6087},15206044
1997,{EA1CC7E8-2582-406C-A220-3D3EA364E3AF},15203021
1998,{976652BA-0A9A-441D-B910-584C39550FC3},15203022
1999,{3AB915EB-968B-4B25-88D1-F86D51C5E19C},15203023
2000,{B0BE806D-F5A1-41F7-BC74-C02FF97E62AF},15203024
2001,{A4F63F36-254A-4B60-876F-90242418C09B},15203025
2002,{33613EE2-600B-4DCC-AE80-BC32A11AECEB},15203026
2003,{C9F3F201-7F43-4E3F-A696-30D1689C5D54},15203027
2004,{1556025A-44ED-4CA6-9A65-8B5A7251B52B},15203028
2005,{A0329C0A-048A-422D-BB44-277C6E0B6CAE},15203029
2006,{0E976F0C-A582-4E74-8D79-DE4F018F5211},15203030
2007,{B2BD972F-75A8-4C73-A9E0-EB30425EE876},15203031
2008,{DF1A5D45-0B17-4863-B4D9-D3F3F926BD74},15203032
2009,{A6611596-B084-49A6-BCF6-43CB19BF88D4},15203033
2010,{A7688DF1-2C07-4A30-A9FB-F73C60C24367},15203034
2011,{B22E60BF-47A5-423C-BB79-BD499F9B98DC},15203035
2012,{890A506F-2257-45FC-AB96-81BA7E1D2379},15203036
2013,{09AAAF0A-126C-4A14-B5FD-4A12E6201B12},15203037
2014,{AC822EAB-BBD7-4844-A49A-C711F350232B},15203038
2015,{1DD66A2C-FCF3-4821-A9C0-1C6CBD673E60},15203039
2016,{6115C9A1-C4F0-4CA3-BF14-0F30DEA3EF03},15203040
2017,{56FCFC1C-451E-415D-A2CB-ABFA98EB8698},15203041
2018,{262746BA-1A4F-4C64-A310-881481C4CEC7},15203042
2019,{484A114F-B45C-442B-A7D9-B4D27E7950E0},15203043
2020,{0F202B5B-9298-42DA-9421-489A172F2F89},15203044
2021,{CA9ECC0A-0BE5-4C9B-B73D-709D1EA1BD5F},15203045
2022,{7EEE944D-7376-4666-AD10-B004674A9A95},15203046
2023,{FCAEF224-D45D-44F9-AA2C-1644F17F82C6},15203047
2024,{951FEA7A-8DD8-4503-BF1F-4510C3D35916},15203048
2025,{F954E744-876C-4FE6-9B87-DB6662847BD8},15203049
2026,{E1E0E66F-0454-46F4-B8F3-0E08391653D2},15203050
2027,{3DD43B5C-D3FA-45C6-9093-B8BF8A03C4DB},15203051
2028,{6CD9A7BC-F420-4708-9856-4AE89F6F1F1D},15203052
2029,{03C78E41-1322-4C36-8813-254433C4136A},15203053
2030,{F7A2FF50-60DE-449B-B89C-D724EC4E35F4},15203054
2031,{251D8029-F566-43B9-922C-754B06B81D84},15203055
2032,{AAFCB067-DE09-4C7E-A97A-8A4B9F7086FF},15203056
2033,{692E7223-F227-45BA-8304-AC8A5F2611F7},15203057
2034,{45153BA8-617F-4C34-B6B7-F8DB9D2CD271},15203058
2035,{40DDEDBD-2FDD-4686-8F5E-DD0198E64312},15203059
2036,{AB029B7A-D345-4CC1-B5C7-8A2784CBB4FA},15203060
2037,{B01CBC07-E0E8-42B5-9E1F-7416ED345243},15203061
2038,{1EE4F554-26B8-49B1-A24A-E84E358F51D5},15203062
2039,{BC865B80-4241-4F22-B54B-132B04C90C87},15203063
2040,{80DFEA5F-D898-44BF-9231-25D99959252C},15203064
2041,{92E463AD-3EEF-4C64-9C72-D0DAE8C70375},15203065
2042,{143C291D-89FB-4F04-8C91-DCAD5B4C1964},15203066
2043,{1A30E169-C7EC-4849-9880-F363D95D4AA2},15203067
2044,{A573266C-518D-4845-A7CE-34738FA734DB},15203068
2045,{90844AD2-C505-4ADB-A350-AC515753C5BA},15203069
2046,{B04ACE1E-2506-4F02-A189-C7941B6F2226},15203070
2047,{64B79176-ACC5-4E5B-909D-42941CD94C6F},15203071
2048,{B3C18AB5-6F63-4CE0-99C7-0B80361F29E8},15203072
2049,{0C42D9ED-49C5-41B6-AAF3-173D4AFD864C},15203073
2050,{5711A0A8-DF03-47B2-8BB2-D280E9ED825E},15203074
2051,{9FE0238A-0609-4DA6-9E5D-CA717E6DA9A8},15203075
2052,{67E64FC6-BD9B-4AF1-A25C-A2F8773EB62D},15203076
2053,{E539FD63-C5D9-431C-B768-D028E7D2E7B2},15203077
2054,{55018001-7901-4C15-9F96-A6B9883ADEAD},15203078
2055,{8DC084EA-84C8-4B88-ACBB-9B26EDD9262A},15203079
2056,{37DC2282-2253-4745-A52B-8A77B0F084FE},15203080
2057,{11876081-0821-462B-A664-0E63E1C75341},15203081
2058,{87B1653A-C91B-4630-B42E-B4A937E1A70F},15203082
2059,{9B83C8F8-8251-4123-AECB-72B4E199B425},15203083
2060,{899D9429-E918-4F76-A22D-9078F8FD8C16},15203084
2061,{391E3CEC-84ED-4750-A34D-C7E0F58B96A3},15203085
2062,{BBE1515D-EA3C-4526-B187-9FBCCCBCEAB2},15203086
2063,{DB7F1B42-DBB2-4886-8485-BFC6E9F2E1A8},15203087
2064,{357AFE6E-5D54-4117-A15A-3441E4B79E86},15203088
2065,{BF6CF8DB-8A39-4866-98C7-BD2C7AC18305},15203089
2066,{9BD56A7B-4E1B-40EA-B292-8EC2071A3D0C},15203090
2067,{625DC66C-A8E0-4F17-8229-0D411BD07AAD},15203092
2068,{E642BC27-CA23-48E1-B2FC-AAD4BC42CBDA},15203093
2069,{04767A82-6D0C-4947-BC6C-F7D627BC6DD7},15203094
2070,{5C857E5A-B9BC-40B3-8103-4867E56145A0},15203095
2071,{423709F5-73FF-452D-9E09-55ACFC677DFA},15203096
2072,{8F62CC99-32D5-4FDA-9F02-AD7E1950A8F1},15203097
2073,{3112C617-DE4B-4A17-938B-974BA5D59324},15203098
2074,{D0F586E1-9140-4E59-AA23-E391FF1D3BCA},15203099
2075,{5A4B3A3E-55D1-421D-AF70-0E61DAE48A4A},15203100
2076,{10A2EF4F-CC33-4DD3-8510-7D7E06C8B9C0},15203101
2077,{7ED73088-2DAB-4A39-821E-4431B162FB82},15203102
2078,{F56B0A0C-5B1E-4B3F-A999-F85C939F6556},15203103
2079,{EEDEFB33-F499-482A-A19F-0B6547D5FB93},15203104
2080,{C2C4D4A7-2D4C-49A5-B13C-6C8F39F26384},15203105
2081,{80FFA514-FDA1-421B-B8CC-C7E75A8EF925},15203106
2082,{0FD18ABB-74C6-48CB-80BD-B560B4D2B48B},15203107
2083,{AE1E7D71-A5B8-4C3C-B681-73CE3BB2927A},15203108
2084,{BCD95032-7316-4EFD-B7D1-8EB3C4A1170B},15203109
2085,{45277116-8879-427B-A764-EF05B65DA392},15203111
2086,{C0DC541C-0AF9-4E5E-A07A-5D91FC061F3B},15203112
2087,{7D21129B-62D8-48EB-AD32-AB5B6173F9C2},15203113
2088,{30408A7D-E153-45A6-AC96-7CA39824BBD8},15203114
2089,{2B73F224-5FF6-4E76-B9D6-6CFD6E7EDF91},15203115
2090,{739AB1F0-60BC-417A-805C-5870C738DEF1},15203116
2091,{9B71DB26-4162-4C56-B833-4D1A38145C3F},15203117
2092,{2BCB67C4-56B8-4AA4-8D15-ACB20C54C0AD},15203118
2093,{9ED1BFED-F196-40D0-97E8-A61C5EF99EC3},15203119
2094,{4D11EA38-85AC-4FA9-9524-7A3FB3E29C55},15203120
2095,{0729D0E7-7728-463F-BBB9-19973D3227E1},15203121
2096,{B513CE99-3048-4B1E-83D8-1E9A48A2A2BC},15203122
2097,{1277FB99-2FA5-4A1C-9051-39E3E84709F0},15203123
2098,{11803AFC-AECD-4CCC-A353-30196604AE45},15203124
2099,{E5726463-161B-4625-9F0B-7FE624B7EA30},15203125
2100,{CB8090D3-4A2B-4F57-825C-0C281C1D9581},15203126
2101,{69A027D0-02E6-4A03-8C9B-C66CB43F25CB},15203127
2102,{6A316358-DEDA-4E7F-A0EA-A6E2EA040F66},15203128
2103,{FBA517DF-9E0D-4AC8-84E2-40DB87C7098D},15203129
2104,{276452A8-AC30-4640-8C13-352FD79680B0},15203130
2105,{B1BC9E2C-B5EA-487D-9CE9-A9B4EB6890E9},15203131
2106,{88DF66C9-3533-4661-A175-E8A9F4745FE3},15203132
2107,{1850E658-60F0-4CBA-86AA-666E713325A7},15203133
2108,{2CF5D00D-22C5-4229-8276-2CFD7FF64D1F},15203134
2109,{BD0254F5-E05E-4B02-84AC-0149C3DE779E},15203135
2110,{E2614524-1707-4C30-88D4-09C39F85F301},15203136
2111,{3EBF79A0-C8AE-4A8E-BB92-B989DA80D6B3},15203137
2112,{85D47758-F587-442D-BAE3-0DEC2A969D5D},15203138
2113,{6E300CCC-8DF7-4B67-ADDE-6D44443FE6F3},15203139
2114,{FD967F17-3576-47B9-B6EC-A0B3937708BB},15203140
2115,{ADF0CB18-03F2-4E22-B2C6-2DBEEC13E54C},15203141
2116,{B331993F-B6D5-4F39-B6EC-A1DC116FD1BB},15203142
2117,{9296275D-A59E-4029-A3DB-5A4828806440},15203143
2118,{24967120-A423-4030-859A-F8B44001E05B},15203144
2119,{1AF01D79-319C-4E31-960A-98C0E6A80326},15203145
2120,{D4733B1D-D12E-4BD6-A376-5D35B75AF128},15203146
2121,{6A81D222-4B16-4D4E-9627-C8A4EB4E9BC9},15203147
2122,{ED977597-E88D-4426-9223-9CE94D50F8CE},15203148
2123,{C19F772E-A091-4FC0-BE5F-F97C0A9BE270},15203149
2124,{47CD84CA-82D6-4A84-AEC7-329BC87F60D6},15203150
2125,{38ACE51B-C5DB-48FB-A577-C7DABAF60448},15203151
2126,{D0E5E23A-9AF6-4484-B7DB-37D746C14746},15203152
2127,{06C46E9C-2554-4B15-83BE-BF26521E330F},15203153
2128,{CBCE2860-685D-4266-B1A1-14E39C3F2ED2},15203154
2129,{7A09B4C2-B455-4F8E-A701-5CD0F25CA002},15203162
