OBJECTID,GEOL_CODE_INT,PARENT_REF,GEOL_CODE,GERMAN,TREE_LEVEL
449,15201141,15201008.0,Vlit501141,Mély-Formation,4.0
451,15201142,15201007.0,Vlit501142,Kiessande von Madretsch,4.0
452,15201143,15201007.0,Vlit501143,Seeland-Schotter,4.0
453,15201144,15201007.0,Vlit501144,Emme-Schotter,4.0
454,15201145,15201007.0,Vlit501145,Gäu-Schotter,4.0
455,15201146,15201007.0,Vlit501146,Flumenthal-Lehm,4.0
456,15201147,15201007.0,Vlit501147,Killwangen-Schaffhausen-Mellingen-Stadium,4.0
457,15201148,15201147.0,Vlit501148,Munot-Terrasse,5.0
458,15201149,15201147.0,Vlit501149,Stokar-Terrasse,5.0
459,15201150,15201147.0,Vlit501150,Breite-Terrasse,5.0
460,15201151,15201147.0,Vlit501151,Maximalstand (Kilwangen-Schaffhausen-Stadium),5.0
468,15201152,15201013.0,Vlit501152,Wehntal-Schotter,5.0
472,15201153,15201009.0,Vlit501153,Bick-Till,4.0
473,15201154,15201009.0,Vlit501154,Flüe-Till,4.0
474,15201155,15201009.0,Vlit501155,Wettingen-Schotter,4.0
502,15201156,15201001.0,Vlit501156,Bersturzmasse von Selzach,2.0
503,15201157,15201001.0,Vlit501157,Plateauschotter,2.0
504,15201158,15201001.0,Vlit501158,La-Côte-Schotter,2.0
514,15201159,15201003.0,Vlit501159,Enge-Schotter,2.0
515,15201160,15201003.0,Vlit501160,Attiswil-Schotter,2.0
516,15201161,15201160.0,Vlit501161,Lommiswil-Schotter,3.0
517,15201162,15201003.0,Vlit501162,Oensingen-Moos-Lehm,2.0
518,15201163,15201003.0,Vlit501163,Berken-Schotter,2.0
519,15201164,15201003.0,Vlit501164,Berken-Sand,2.0
520,15201165,15201003.0,Vlit501165,Schwarzhäusern-Lehm,2.0
521,15201166,15201003.0,Vlit501166,Käppelihof-Schotter,2.0
522,15201167,15201003.0,Vlit501167,Aarburg-Schotter,2.0
523,15201168,15201003.0,Vlit501168,Tuileries-Formation,2.0
524,15201169,15201003.0,Vlit501169,Grandson-Formation,2.0
525,15201170,15201003.0,Vlit501170,Poissine-Formation,2.0
527,15201171,15201053.0,Vlit501171,Surbtal-Lehm,3.0
528,15201172,15201053.0,Vlit501172,Surbtal-Till,3.0
529,15201173,15201053.0,Vlit501173,Surbtal-Schotter,3.0
530,15201174,15201053.0,Vlit501174,Fislisbach-Schotter,3.0
544,15201175,15201066.0,Vlit501175,Reusstal-Sand,5.0
545,15201176,15201066.0,Vlit501176,Reusstal-Lehm,5.0
548,15201177,15201068.0,Vlit501177,Hausen-Lehm,5.0
549,15201178,15201068.0,Vlit501178,Hausen-Moräne,5.0
554,15201179,15201072.0,Vlit501179,Ruckfeld-Schotter,3.0
571,15201180,15201087.0,Vlit501180,Endingen-Schotter,5.0
427,15201181,15201319.0,Vlit501181,Rhein- und Aareschotter,2.0
428,15201182,0.0,Vlit501182,Juraschotter,1.0
429,15201183,0.0,Vlit501183,Alte Doubsschotter,1.0
430,15201184,15201319.0,Vlit501184,Wutach-Schotter,2.0
431,15201185,0.0,Vlit501185,Merenbach-Schotter,1.0
432,15201186,0.0,Vlit501186,Malmkalk-Schotter der Randen-Täler,1.0
436,15201187,15201008.0,Vlit501187,Solothurn-Stadium,4.0
1326,15201188,0.0,Vlit501188,Münsingen-Schotterkomplex,1.0
1327,15201189,15201002.0,Vlit501189,Alterswil-Schotter,2.0
1328,15201190,15201002.0,Vlit501190,Karlsruhe-Schotter,2.0
1329,15201191,15201002.0,Vlit501191,Chisetal-Schotter,2.0
1330,15201192,15201002.0,Vlit501192,Grauholz-Schotter,2.0
1331,15201193,15201002.0,Vlit501193,Trachslau-Schotter,2.0
1332,15201194,15201002.0,Vlit501194,Bennau-Schotter,2.0
1333,15201195,15201002.0,Vlit501195,Hütten-Schotter,2.0
1334,15201196,15201002.0,Vlit501196,Schnabelsberg-Stauchotter,2.0
1335,15201197,15201002.0,Vlit501197,Einsiedeln-Lehm,2.0
1336,15201198,15201249.0,Vlit501198,Willisau-Schotter,2.0
1337,15201199,15201002.0,Vlit501199,Wolhusen-Schotter,2.0
1338,15201200,15201002.0,Vlit501200,Wiggen-Schotter,2.0
1339,15201201,15201002.0,Vlit501201,Menzingen-Schotter,2.0
1340,15201202,15201006.0,Vlit501202,La-Tuffière-Schotter,3.0
1341,15201203,15201008.0,Vlit501203,Gontenschwil-Lehm,4.0
1342,15201204,15201008.0,Vlit501204,Mooslerau-Lehm,4.0
1343,15201205,15201008.0,Vlit501205,Triengen-Schotter,4.0
1344,15201206,15201008.0,Vlit501206,Triengen-Lehm,4.0
1345,15201207,15201008.0,Vlit501207,Sihl-Schotter,4.0
1346,15201208,15201008.0,Vlit501208,Haselbach-Schotter,4.0
1347,15201209,15201008.0,Vlit501209,Jonen-Schotter,4.0
1348,15201210,15201008.0,Vlit501210,Aabach-Schotter,4.0
1349,15201211,15201008.0,Vlit501211,Starrberg-Schotter,4.0
1350,15201212,15201008.0,Vlit501212,Port-Stauschotter,4.0
1351,15201213,15201008.0,Vlit501213,Rempen-Stauschotter,4.0
1352,15201214,15201009.0,Vlit501214,Dagmersellen-Vorstoss,4.0
1353,15201215,15201214.0,Vlit501215,Oftringen-Schotter,5.0
1354,15201216,15201003.0,Vlit501216,Zelg-Schotter,2.0
1355,15201217,15201003.0,Vlit501217,Forst-Schotter,2.0
1356,15201218,15201003.0,Vlit501218,Raintal-Deltaschotter,2.0
1357,15201219,15201003.0,Vlit501219,Kleinhöchstetten-Kies-Sand-Komplex,2.0
1358,15201220,15201003.0,Vlit501220,Krauchthal-Schotter,2.0
1359,15201221,15201003.0,Vlit501221,Brandflue-Schotter,2.0
1360,15201222,15201003.0,Vlit501222,Küsnacht-Schotter,2.0
1361,15201223,15201003.0,Vlit501223,Chatzenstrick-Schotter,2.0
1362,15201224,15201003.0,Vlit501224,Rabennest-Schotter,2.0
1363,15201225,15201003.0,Vlit501225,Ratengütsch-Schotter,2.0
1364,15201226,15201003.0,Vlit501226,Scherenspitz-Schotter,2.0
1365,15201227,15201003.0,Vlit501227,Walsenhaus-Schotter,2.0
1366,15201228,15201003.0,Vlit501228,Richterswil-Seeton,2.0
1367,15201229,15201003.0,Vlit501229,Schwanden-Schotter,2.0
1368,15201230,15201003.0,Vlit501230,Reidbach-Schotter,2.0
1369,15201231,15201249.0,Vlit501231,Zell-Schotterkomplex,2.0
1370,15201232,15201003.0,Vlit501232,Gubel-Schotter,2.0
1371,15201233,15201003.0,Vlit501233,Chälen-Schotter,2.0
1372,15201234,15201003.0,Vlit501234,Chälen-Till,2.0
1373,15201235,15201003.0,Vlit501235,Sihlsprung-Schotter,2.0
1374,15201236,15201003.0,Vlit501236,Kollbrunn-Schotter,2.0
1375,15201237,15201003.0,Vlit501237,Walenberg-Schotter,2.0
1376,15201238,15201003.0,Vlit501238,Ritteren-Schotterkomplex,2.0
1377,15201239,15201053.0,Vlit501239,Vorholz-Schotter,3.0
1378,15201240,15201053.0,Vlit501240,Gutsch-Schotter,3.0
1379,15201241,15201053.0,Vlit501241,Junkerenwald-Schotter,3.0
1380,15201242,15201053.0,Vlit501242,Chräjeloch-Schotter,3.0
1381,15201243,15201053.0,Vlit501243,Butteberg-Schotter,3.0
1382,15201244,15201053.0,Vlit501244,Höchi-Schotter,3.0
1383,15201245,15201082.0,Vlit501245,Heitere-Schotter,3.0
1384,15201246,15201082.0,Vlit501246,Holziken-Schotter,3.0
1385,15201247,15201082.0,Vlit501247,Ruedertal-Schotter,3.0
1386,15201248,15201082.0,Vlit501248,Bänkel-Schotter,3.0
1387,15201249,0.0,Vlit501249,"Quartär, undifferenziert",1.0
1388,15201250,0.0,Vlit501250,"Deckenschotter, undifferenziert",1.0
1389,15201251,15201250.0,Vlit501251,Girenbad-Schotter,2.0
1390,15201252,15201004.0,Vlit501252,Sagenbach-Schotter,2.0
1391,15201253,15201004.0,Vlit501253,Schrotzburg-Schotter,2.0
1392,15201254,15201004.0,Vlit501254,Schrotzburg-Till,2.0
1393,15201255,15201004.0,Vlit501255,Bohlingen-Schotter,2.0
1394,15201256,15201004.0,Vlit501256,Bannholz-Schotter,2.0
1395,15201257,15201004.0,Vlit501257,Hungerbol-Schotter,2.0
1397,15201258,15201005.0,Vlit501258,Chilchstapfen-Schotter,2.0
3582,15201259,15201333.0,Vlit501259,Ofenloch-Karstfüllung,2.0
3583,15201260,15201008.0,Vlit501260,Wurmsbach-Deltaablagerungen,4.0
3584,15201261,15201008.0,Vlit501261,Oeschinensee-Bergsturzablagerungen,4.0
3585,15201262,15201008.0,Vlit501262,Fisistock-Bergsturzablagerungen,4.0
3586,15201263,15201008.0,Vlit501263,Bire-Bergsturzablagerungen,4.0
3587,15201264,15201008.0,Vlit501264,Hasle-Schotter,4.0
3588,15201265,15201008.0,Vlit501265,Fankhusgrabe-Schotter,4.0
3589,15201266,15201001.0,Vlit501266,Rossgaden-Schotter,2.0
3590,15201267,15201050.0,Vlit501267,Grundtal-Schotter,3.0
3591,15201268,15201050.0,Vlit501268,Murg-Schieferkohle,3.0
3592,15201269,15201003.0,Vlit501269,Oberricken-Schotter,2.0
3593,15201270,15201003.0,Vlit501270,Haslentobel-Schotter,2.0
3594,15201271,15201003.0,Vlit501271,Aatal-Seebodenlehm,2.0
3595,15201272,15201003.0,Vlit501272,Eschenbach-Formation,2.0
3596,15201273,15201003.0,Vlit501273,Oberkirch-Seebodenlehm,2.0
3597,15201274,15201003.0,Vlit501274,Günterstall-Schotter,2.0
3598,15201275,15201003.0,Vlit501275,Gublen-Schotter,2.0
3599,15201276,15201003.0,Vlit501276,Unter-Buechwald-Schotter,2.0
3600,15201277,15201003.0,Vlit501277,Regelstein-Till,2.0
3601,15201278,15201003.0,Vlit501278,Halden-Seeablagerungen,2.0
3602,15201279,15201003.0,Vlit501279,Schafbüel-Formation,2.0
3603,15201280,15201003.0,Vlit501280,Unteres-Huttenbüel-Schotter,2.0
3604,15201281,15201003.0,Vlit501281,Winden-Schieferkohle,2.0
3605,15201282,15201003.0,Vlit501282,Tiefenwinkel-Seebodensedimente,2.0
3606,15201283,15201003.0,Vlit501283,Uznach-Schieferkohle,2.0
3607,15201284,15201003.0,Vlit501284,Embrach-Seeablagerungen,2.0
3881,15201286,15201311.0,Vlit501286,Bergsturzablagerungen von Sierre,2.0
3882,15201287,15201311.0,Vlit501287,Bergsturzablagerungen von Chiètres,2.0
3883,15201288,15201311.0,Vlit501288,Bergsturzablagerungen von Chessel-Noville,2.0
3884,15201289,15201311.0,Vlit501289,Bergsturzablagerungen von Novalles-Vugelles,2.0
3885,15201290,15201311.0,Vlit501290,Bergsturzablagerungen von Gwelber-Laui-Weid,2.0
3886,15201291,15201311.0,Vlit501291,Bergsturzablagerungen von Castasegna,2.0
3887,15201292,15201311.0,Vlit501292,Bergsturzablagerungen von Sogno,2.0
3888,15201293,15201311.0,Vlit501293,Bergsturzablagerungen von Prapan,2.0
3889,15201294,15201311.0,Vlit501294,Bergsturzablagerungen von Schaingels,2.0
3890,15201295,15201311.0,Vlit501295,Bergsturzablagerungen von Mutta,2.0
3891,15201296,15201311.0,Vlit501296,Bergsturzablagerungen von Brienz,2.0
3892,15201297,15201311.0,Vlit501297,Bergsturzablagerungen von Flims,2.0
3893,15201298,15201311.0,Vlit501298,Bergsturzablagerungen von Brüsis,2.0
3894,15201299,15201311.0,Vlit501299,Bergsturzablagerungen vom Chapf,2.0
3895,15201300,15201311.0,Vlit501300,Bergsturzablagerungen von Derborence,2.0
3896,15201301,15201311.0,Vlit501301,Bergsturzablagerungen vom Drussetschawald,2.0
3897,15201302,15201311.0,Vlit501302,Bergsturzablagerungen vom Delenwald,2.0
3898,15201303,15201311.0,Vlit501303,Bergsturzablagerungen von Elm,2.0
3899,15201304,15201311.0,Vlit501304,Bergsturzablagerungen von Goldau,2.0
3900,15201305,15201311.0,Vlit501305,Bergsturzablagerungen von Iragell,2.0
3901,15201306,15201311.0,Vlit501306,Bergsturzablagerungen vom Kernwald,2.0
3902,15201307,15201311.0,Vlit501307,Bergsturzablagerungen von Triesenberg,2.0
3903,15201308,15201311.0,Vlit501308,Bonaduz-Formation,2.0
3904,15201309,15201124.0,Vlit501309,Bonfol-Ton,3.0
3905,15201310,15201311.0,Vlit501310,Bergsturzablagerungen von Tamins,2.0
3906,15201311,0.0,Vlit501311,Informell benannte Bergsturzablagerungen,1.0
3907,15201312,0.0,Vlit501312,Informell benannte künstliche Ablagerungen,1.0
3908,15201313,15201312.0,Vlit501313,Künstliche Ablagerungen des Bahnhofs Brig,2.0
3909,15201314,15201312.0,Vlit501314,Künstliche Ablagerungen Golar,2.0
3910,15201315,15201312.0,Vlit501315,Künstliche Ablagerungen der Gamsenried-Deponie,2.0
3911,15201316,15201312.0,Vlit501316,Künstliche Ablagerungen des Riedertals,2.0
3912,15201317,0.0,Vlit501317,Informell benannte Sackungsmassen,1.0
3913,15201318,15201317.0,Vlit501318,Sackungsmasse des Heinzenbergs,2.0
3914,15201319,0.0,Vlit501319,Informell benannte fluviatile Schotter,1.0
3915,15201320,15201319.0,Vlit501320,Schotter und Sand der Rhône,2.0
3916,15201321,15201319.0,Vlit501321,Schotter und Sand der Vispa,2.0
3917,15201322,0.0,Vlit501322,Informell benannter Bachschutt,1.0
3918,15201323,15201322.0,Vlit501323,Bachschutt des Baltschiederbachs,2.0
3919,15201324,15201322.0,Vlit501324,Bachschutt des Bietschbachs,2.0
3920,15201325,15201322.0,Vlit501325,Bachschutt des Chelchbachs,2.0
3921,15201326,15201322.0,Vlit501326,Bachschutt der Gamsa,2.0
3922,15201327,15201322.0,Vlit501327,Bachschutt des Jolibachs,2.0
3923,15201328,15201322.0,Vlit501328,Bachschutt der Lonza,2.0
3924,15201329,15201322.0,Vlit501329,Bachschutt der Saltina,2.0
3925,15201330,15201322.0,Vlit501330,Bachschutt der Vispa,2.0
3926,15201331,15201322.0,Vlit501331,Bachschutt der Gürbe,2.0
3927,15201332,15201322.0,Vlit501332,Bachschutt des Lombachs,2.0
3928,15201333,0.0,Vlit501333,Pliozäne Ablagerungen,1.0
3929,15201334,15201008.0,Vlit501334,Stockesee-Sediment,4.0
3930,15201335,15201008.0,Vlit501335,Strätligen-Till,4.0
3931,15201336,15201008.0,Vlit501336,Bärenholz-Till,4.0
3932,15201337,15201008.0,Vlit501337,Wässerifluh-Formation,4.0
3933,15201338,15201006.0,Vlit501338,Schlyffi-Till,3.0
3934,15201339,15201006.0,Vlit501339,Brüggstutz-Schotter,3.0
3935,15201340,15201007.0,Vlit501340,Guntelsei-Till,4.0
3936,15201341,15201006.0,Vlit501341,Guntelsei-Schotter,3.0
3937,15201342,15201003.0,Vlit501342,Steghalden-Schotter,2.0
3938,15201343,15201003.0,Vlit501343,Glütschtal-Formation,2.0
3939,15201344,15201003.0,Vlit501344,Hahni-Schotter,2.0
4523,15201444,0.0,Vlit501444,"Löss, undifferenziert",1.0
4521,15201458,0.0,Vlit501458,Ceppo,1.0
4522,15201459,15201458.0,Vlit501459,Novazzano-Sand,2.0
4569,15201460,15201311.0,Vlit501460,Bergsturzablagerungen vom Stützwald,6.0
4876,15201462,15201423.0,Vlit501462,Birkenhof-Formation,3.0
4877,15201463,15201462.0,Vlit501463,Zeiningen-Till,4.0
4878,15201464,15201001.0,Vlit501464,Höhenschotter,2.0
4879,15201465,15201464.0,Vlit501465,Böschmatt-Schotter,3.0
4880,15201466,15201464.0,Vlit501466,Bramegg-Schotter,3.0
4881,15201467,15201464.0,Vlit501467,Kaltenegg-Schotter,3.0
4882,15201468,15201464.0,Vlit501468,Steinhuserberg-Schotter,3.0
4883,15201469,15201008.0,Vlit501469,Büelm-Schotter,4.0
4884,15201470,15201322.0,Vlit501470,Büel-Schotter,5.0
4885,15201471,15201429.0,Vlit501471,Bünten-Schotter,5.0
4886,15201472,15201322.0,Vlit501472,Durnagel-Schotter,5.0
4887,15201473,15201249.0,Vlit501473,Dürrenroth-Schotter,5.0
4888,15201474,15201006.0,Vlit501474,Egghüsli-Schotter,3.0
4889,15201475,15201006.0,Vlit501475,Emmental-Schotter,3.0
4890,15201476,15201410.0,Vlit501476,Ergolztal-Schotter,5.0
4891,15201477,15201001.0,Vlit501477,Gammenthal-Schotter,2.0
4892,15201478,15201231.0,Vlit501478,Gondiswil-Formation,6.0
4893,15201479,15201006.0,Vlit501479,Hasewald-Schotter,3.0
4894,15201480,15201006.0,Vlit501480,Hirzmatt-Schotter,3.0
4895,15201481,15201006.0,Vlit501481,Mettlen-Schotter,3.0
4896,15201482,15201423.0,Vlit501482,Möhlinerfeld-Schotter,3.0
4897,15201483,15201249.0,Vlit501483,Muttenfeld-Schotter,5.0
4898,15201484,15201406.0,Vlit501484,Nidfurn-Schotter,3.0
4899,15201485,15201001.0,Vlit501485,Oberhöhe-Grundmoräne,2.0
4900,15201486,15201006.0,Vlit501486,Obermoos-Schotter,3.0
4913,15201487,15201423.0,Vlit501487,Öflingen-Schotter,3.0
4919,15201488,15201008.0,Vlit501488,Rottal-Schotter,4.0
4925,15201489,15201249.0,Vlit501489,Rüdelwald-Schotter,5.0
4851,15201490,15201231.0,Vlit501490,Rufswil-Schotter,6.0
4853,15201491,15201006.0,Vlit501491,Rütimatt-Schotter,3.0
4906,15201492,15201001.0,Vlit501492,Schwanderholzwald-Schotter,2.0
4907,15201493,15201006.0,Vlit501493,Schwande-Seebodensedimente,3.0
4908,15201494,15201249.0,Vlit501494,Soppensee-Seebodensedimente,5.0
4909,15201495,15201006.0,Vlit501495,Speicherboden-Lokalmoräne,3.0
4910,15201496,15201450.0,Vlit501496,terrasse lémanique de 10 m,6.0
4911,15201497,15201450.0,Vlit501497,terrasse lémanique de 3 m,6.0
4912,15201498,15201231.0,Vlit501498,Untere Zeller Schotter,6.0
4846,15201499,15201249.0,Vlit501499,Untergrabehüsli-Schotter,5.0
4914,15201500,15201008.0,Vlit501500,Untertreie-Schotter,4.0
4915,15201501,15201423.0,Vlit501501,Wallbach-Schotter,3.0
4916,15201502,15201006.0,Vlit501502,Werthenstein-Schotter,3.0
4917,15201503,15201423.0,Vlit501503,Willburg-Formation,3.0
4918,15201504,15201001.0,Vlit501504,Wilzigen-Seebodensedimente,2.0
4850,15201505,15201002.0,Vlit501505,Reuss-Schotterkomplex,2.0
4920,15201506,15201002.0,Vlit501506,Hagnau-Niveau,2.0
4921,15201507,15201002.0,Vlit501507,Reusstal-Seebodensediment,2.0
4922,15201508,15201002.0,Vlit501508,Wyna-Schotter,2.0
4923,15201509,15201002.0,Vlit501509,Rickenbach-Schotter,2.0
4924,15201510,15201002.0,Vlit501510,Ermensee-Schotter,2.0
4854,15201511,15201002.0,Vlit501511,Mooretal-Schotter,2.0
4926,15201512,15201003.0,Vlit501512,Ämmet-Schotter,2.0
4927,15201513,15201003.0,Vlit501513,Homberg-Till,2.0
4928,15201514,15201003.0,Vlit501514,Lindenberg-Till,2.0
4929,15201515,15201005.0,Vlit501515,Heubeerihübel-Schotter,5.0
4930,15201516,15201053.0,Vlit501516,Ritzhans-Schotter,3.0
4931,15201517,15201053.0,Vlit501517,Unterdorf-Schotter,3.0
4932,15201518,15201053.0,Vlit501518,Schönegg-Formation,3.0
4933,15201519,15201082.0,Vlit501519,Säckingen-Schotter,3.0
4934,15201520,15201082.0,Vlit501520,Bruderhäusle-Schotter,3.0
4935,15201521,15201082.0,Vlit501521,Mumpf-Schotter,3.0
4936,15201522,15201082.0,Vlit501522,Riedmatt-Schotter,3.0
4937,15201523,15201082.0,Vlit501523,Beuggen-Schotter,3.0
4938,15201524,15201082.0,Vlit501524,Feldhof-Schotter,3.0
4939,15201525,15201333.0,Vlit501525,Spärgacher-Schotter,5.0
5184,15201526,15201249.0,Vlit501526,Wagenmoos-Till,2.0
5185,15201527,15201002.0,Vlit501527,Niderstalden-Schotter,2.0
5186,15201528,15201002.0,Vlit501528,Zulgtal-Schotter,2.0
5187,15201529,15201002.0,Vlit501529,Spiez-Schotter,2.0
5188,15201530,15201003.0,Vlit501530,Hahni-Till,2.0
5490,15201531,15201311.0,Vlit501531,Bergsturzablagerung von Ralligen (im Thunersee),2.0
7122,15201532,0.0,Vlit501532,Bergsturzablagerung von Bargis,1.0
7123,15201533,0.0,Vlit501533,Bergsturzablagerung von Fidaz,1.0
7119,15201534,15201002.0,Vlit501534,"Niederterrassenschotter, tiefere Niveaus",2.0
7125,15201535,15201002.0,Vlit501535,"Niederterrassenschotter, zweitoberste Terrasse",2.0
6763,15201536,15201002.0,Vlit501536,"Niederterrassenschotter, oberste Terrasse",2.0
6764,15201537,15201004.0,Vlit501537,"Tiefere Deckenschotter, unteres Niveau",2.0
6765,15201538,15201004.0,Vlit501538,"Tiefere Deckenschotter, oberes Niveau",2.0
6766,15201539,0.0,Vlit501539,Kunkels-Formation,1.0
6767,15201540,0.0,Vlit501540,Alluvion von Ransun,1.0
6768,15201541,15201007.0,Vlit501541,Rüdlingen-Till,4.0
6769,15201542,15201007.0,Vlit501542,Niklaushalden-Formation,4.0
7124,15201543,15201007.0,Vlit501543,Stadel-Till,4.0
7104,15201544,15201007.0,Vlit501544,Volken-Lehm,4.0
7106,15201545,15201007.0,Vlit501545,Rheinau-Till,4.0
7107,15201546,15201007.0,Vlit501546,Ellikerholz-Formation,4.0
7108,15201547,15201007.0,Vlit501547,Eggholz-Formation,4.0
7109,15201548,15201007.0,Vlit501548,Bannhalden-Schotter,4.0
7105,15201549,15201060.0,Vlit501549,Weiach-Schotter,5.0
7111,15201550,15201060.0,Vlit501550,Balm-Schotter,5.0
7112,15201551,15201064.0,Vlit501551,Windlach-Till,4.0
7113,15201552,15201064.0,Vlit501552,Südranden-Till,4.0
7114,15201553,15201064.0,Vlit501553,Schlossbuck-Schotter,4.0
7116,15201554,15201064.0,Vlit501554,Risibüel-Schotter,4.0
7118,15201555,15201064.0,Vlit501555,"Schmerlet- und Toktri-Formation, undifferenziert",4.0
7087,15201556,15201074.0,Vlit501556,Saxegrabe-Schotter,4.0
7088,15201557,15201074.0,Vlit501557,Zweidlen-Schotter,4.0
7089,15201558,15201074.0,Vlit501558,Burgacher-Schotter,4.0
7090,15201559,15201074.0,Vlit501559,Chatzenstig-Schotter,4.0
7091,15201560,15201082.0,Vlit501560,Wasterkingen-Schotter,3.0
7095,15201561,15201082.0,Vlit501561,Paradiesgärtli-Schotter,3.0
7093,15201562,15201082.0,Vlit501562,Tubeschwanz-Schotter,3.0
7094,15201563,15201082.0,Vlit501563,Weisweil-Schotter,3.0
7120,15201564,15201108.0,Vlit501564,Hasli-Formation,3.0
7096,15201565,15201064.0,Vlit501565,Stetten-Schotter,4.0
7436,15201566,15201007.0,Vlit501566,Plaffeien-Seetone,3.0
7438,15201567,15201008.0,Vlit501567,Plasselb-Stauschotter,4.0
612,15202001,0.0,Vlit502001,Habkern-Melange,1.0
613,15202002,0.0,Vlit502002,Sörenberg-Melange,1.0
614,15202003,0.0,Vlit502003,Wildhaus-Melange,1.0
623,15202004,15202012.0,Vlit502004,Südhelvetische Flyscheinheiten,2.0
627,15202005,15202012.0,Vlit502005,Nordhelvetische Flysch-Gruppe,2.0
628,15202006,15202005.0,Vlit502006,Matt-Formation,3.0
629,15202007,15202006.0,Vlit502007,Engi-Dachschiefer,4.0
630,15202008,15202006.0,Vlit502008,Gruontal-Konglomerat,4.0
632,15202009,15202005.0,Vlit502009,Elm-Formation,3.0
631,15202010,15202006.0,Vlit502010,Rüschenweid-Bank,4.0
634,15202011,15202005.0,Vlit502011,Taveyannaz-Formation,3.0
615,15202012,0.0,Vlit502012,Paläogen des Helvetikums,1.0
641,15202013,15202012.0,Vlit502013,Stad-Formation,2.0
645,15202014,15202013.0,Vlit502014,Wängen-Kalk,3.0
642,15202015,15202013.0,Vlit502015,Jochstock-Konglomerat,3.0
646,15202016,15202012.0,Vlit502016,Sanetsch-Formation,2.0
647,15202017,15202016.0,Vlit502017,Pierredar-Kalk,3.0
648,15202018,15202016.0,Vlit502018,Tsanfleuron-Member,3.0
649,15202019,15202016.0,Vlit502019,Diablerets-Member,3.0
650,15202020,15202012.0,Vlit502020,Niederhorn-Formation,2.0
651,15202021,15202020.0,Vlit502021,Gemmenalp-Kalk,3.0
652,15202022,15202020.0,Vlit502022,Hohgant-Sandstein,3.0
653,15202023,15202022.0,Vlit502023,Wagenmoos-Bänke,4.0
654,15202024,15202012.0,Vlit502024,Wildstrubel-Formation,2.0
655,15202025,15202024.0,Vlit502025,Schimberg-Member,3.0
656,15202026,15202024.0,Vlit502026,Tierberg-Member,3.0
657,15202027,15202024.0,Vlit502027,Küblibad-Member,3.0
658,15202028,15202012.0,Vlit502028,Klimsenhorn-Formation,2.0
659,15202029,15202028.0,Vlit502029,Fruttli-Member,3.0
660,15202030,15202028.0,Vlit502030,Band-Member,3.0
661,15202031,15202028.0,Vlit502031,Fräkmünt-Member,3.0
662,15202032,15202012.0,Vlit502032,Bürgen-Formation,2.0
663,15202033,15202032.0,Vlit502033,Foribach-Member,3.0
664,15202034,15202032.0,Vlit502034,Mattgrat-Member,3.0
665,15202035,15202032.0,Vlit502035,Scharti-Member,3.0
667,15202036,15202012.0,Vlit502036,Euthal-Formation,2.0
666,15202037,15202032.0,Vlit502037,Steinbach-Member,3.0
668,15202038,15202036.0,Vlit502038,Einsiedeln-Member,3.0
669,15202039,15202036.0,Vlit502039,Batöni-Member,3.0
670,15202040,15202036.0,Vlit502040,Chruteren-Member,3.0
671,15202041,15202036.0,Vlit502041,Fliegenspitz-Member,3.0
672,15202042,0.0,Vlit502042,Siderolithikum (des Helvetikums),1.0
673,15202043,15202042.0,Vlit502043,Grindelwald-Marmor,2.0
674,15202044,15202020.0,Vlit502044,Mürren-Brekzie,3.0
675,15202045,15202042.0,Vlit502045,Dünden-Konglomerat,2.0
676,15202046,15202042.0,Vlit502046,Rosenlaui-Marmor,2.0
677,15202047,0.0,Vlit502047,Kreide des Helvetikums,1.0
678,15202048,15202047.0,Vlit502048,Wang-Formation,2.0
679,15202049,15202047.0,Vlit502049,Amden-Mergel,2.0
680,15202050,15202047.0,Vlit502050,Seewen-Formation,2.0
681,15202051,15202050.0,Vlit502051,Choltal-Member,3.0
682,15202052,15202047.0,Vlit502052,Garschella-Formation,2.0
683,15202053,15202052.0,Vlit502053,Selun-Member,3.0
684,15202054,15202053.0,Vlit502054,Kamm-Bank,4.0
685,15202055,15202053.0,Vlit502055,Aubrig-Schichten,4.0
686,15202056,15202053.0,Vlit502056,Wannenalp-Bank,4.0
687,15202057,15202053.0,Vlit502057,Sellamatt-Schichten,4.0
688,15202058,15202053.0,Vlit502058,Plattenwald-Bank,4.0
689,15202059,15202053.0,Vlit502059,Durschlägi-Bank,4.0
690,15202060,15202053.0,Vlit502060,Niederi-Schichten,4.0
691,15202061,15202053.0,Vlit502061,Twäriberg-Bank,4.0
692,15202062,15202053.0,Vlit502062,Klaus-Bank,4.0
693,15202063,15202052.0,Vlit502063,Rankweil-Member,3.0
694,15202064,15202052.0,Vlit502064,Brisi-Member,3.0
695,15202065,15202064.0,Vlit502065,Brisi-Kalk,4.0
696,15202066,15202064.0,Vlit502066,Brisi-Sandstein,4.0
697,15202067,15202064.0,Vlit502067,Gams-Schichten,4.0
698,15202068,15202064.0,Vlit502068,Luitere-Bank,4.0
699,15202069,15202052.0,Vlit502069,Freschen-Member,3.0
700,15202070,15202069.0,Vlit502070,Hochkugel-Schichten,4.0
701,15202071,15202052.0,Vlit502071,Grünten-Member,3.0
702,15202072,15202071.0,Vlit502072,Rohrbachstein-Bank,4.0
703,15202073,15202047.0,Vlit502073,Schrattenkalk-Formation,2.0
704,15202074,15202073.0,Vlit502074,Rawil-Member,3.0
