OBJECTID,UUID,OPERATOR,DATEOFCREATION,DATEOFCHANGE,CREATION_YEAR,CREATION_MONTH,REVISION_YEAR,REVISION_MONTH,REASONFORCHANGE,OBJECTORIGIN,OBJECTORIGIN_YEAR,OBJECTORIGIN_MONTH,RC_ID,WU_ID,RC_ID_CREATION,WU_ID_CREATION,REVISION_QUALITY,ORIGINAL_ORIGIN,INTEGRATION_OBJECT_UUID,TREE_LEVEL,PARENT_REF,DESCRIPTION,GEOLCODE
82,{B40939DB-C700-4496-8EAF-D1514090608F},,2017-04-18 09:54:48.000000,2017-04-18 09:54:48.000000,,,,,,,,,,,,,,,,3.0,15101075.0,In-situ-Verwitterungsschutt,15101083
722,{74083707-5A88-4D4A-BF21-DB415443F3F9},,2022-08-25 13:32:28.000000,2022-08-25 13:32:28.000000,,,,,,,,,,,,,,,,,15101009.0,strukturierter Hangschutt,15101084
1042,{782DC8FA-5D77-4781-AB3D-CED9A4C813E5},,2022-12-05 20:49:11.000000,2022-12-05 20:49:11.000000,,,,,,,,,,,,,,,,3.0,15101044.0,Tsunamiablagerung,15101085
1043,{BC37ADD4-6F8A-4F28-8FAE-A2CE30EB60BE},,2022-12-05 20:49:12.000000,2022-12-05 20:49:12.000000,,,,,,,,,,,,,,,,2.0,15101001.0,Entwässerungssediment,15101086
1044,{1BADE495-7EE8-428E-B821-0C306CC277B7},,2022-12-05 20:49:13.000001,2022-12-05 20:49:13.000001,,,,,,,,,,,,,,,,3.0,15101086.0,Sedimentärer Gang (clastic dike),15101087
1,{39BDE5FD-7CC6-4080-8150-44A485809283},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,1.0,0.0,Lockergestein,15101001
6,{04973440-7CFF-427C-805B-8CA3375EC020},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,15101001.0,palustrisches Sediment,15101050
9,{5F5457B8-A25E-4D23-B50E-84832D9FBF52},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,15101001.0,dünne Lockermaterialbedeckung,15101075
10,{A6480D70-D52D-4026-8B64-51C73915DFEB},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101001.0,"gravitative Sedimente und Verwitterungsbildungen, undifferenziert",15101003
12,{ED54D999-FD44-42EB-AFB1-1EBE7067EFBE},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101003.0,Lawinenschutt,15101008
13,{D69C25B2-7948-4E42-B173-2F407AEA663D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101003.0,Hangschutt,15101009
14,{A5E3FDCD-871E-4CA2-95AF-636302288BE5},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101003.0,Blockschutt,15101010
16,{7B11F8D2-E44A-4B3B-ACDC-25B24B7F176D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101003.0,Blockgletscher,15101015
17,{9947E869-EAF3-4D51-B7F0-A67A2D52672F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101003.0,zerrüttete Sackungsmasse,15101016
18,{21CF50AD-6AC5-4F87-965D-ECB408C5256E},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101003.0,Rutschmasse,15101017
19,{01D1160C-510F-428E-A3FE-AE93C9152482},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,15101001.0,"glazigenes Sediment, undifferenziert",15101019
21,{9A1980C7-FFA6-4B9A-997D-807C2D418834},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,15101001.0,"fluviatiles Sediment, undifferenziert",15101026
23,{1C7819A5-4EF7-4633-8191-6A5B18A18CC7},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101026.0,gemischter Schutt,15101035
25,{E9E0A434-E95C-4D47-801A-0C8DE8ECE522},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101026.0,Überschwemmungssediment,15101042
