OBJECTID,UUID,OPERATOR,DATEOFCREATION,DATEOFCHANGE,CREATION_YEAR,CREATION_MONTH,REVISION_YEAR,REVISION_MONTH,REASONFORCHANGE,OBJECTORIGIN,OBJECTORIGIN_YEAR,OBJECTORIGIN_MONTH,RC_ID,WU_ID,RC_ID_CREATION,WU_ID_CREATION,REVISION_QUALITY,ORIGINAL_ORIGIN,INTEGRATION_OBJECT_UUID,TREE_LEVEL,PARENT_REF,DESCRIPTION,GEOLCODE
77,{8B4AED75-7C35-40C8-A29C-9BA03C61C279},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001040.0,Lutétien,15001042
78,{CFFCDF3F-BBA8-446C-A475-F9AEBDA1C7B5},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001043.0,Yprésien,15001044
79,{977DB39F-68A8-449E-B70C-2C6223C5B583},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001045.0,Thanétien,15001046
80,{5E54D822-B894-4975-B872-74A232341843},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001045.0,Sélandien,15001047
81,{2753A4D1-7838-495D-AA89-162F3DEE5521},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001051.0,Maastrichtien,15001052
82,{0E135EFA-656C-4723-9616-7E62302B6329},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001051.0,Campanien,15001053
83,{1E8C2026-FCEE-42AC-B970-D724F356633C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001051.0,Santonien,15001054
84,{A4FEF050-9759-4E49-B705-D4A80FD8C226},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001051.0,Coniacien,15001055
85,{185CBE39-B758-41FB-867A-9DF2C1722404},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001051.0,Turonien,15001056
86,{910D55B3-10DD-4A9F-8651-E3DB0AA2C9EF},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001051.0,Cénomanien,15001057
87,{C134F245-8338-4050-9FDD-D58CC79914CD},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001058.0,Albien,15001059
88,{92080F11-1D94-425C-95E4-A4F2C29C6217},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001058.0,Aptien,15001060
89,{C0C3624A-915B-4928-BFBA-66322BEBD7E6},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001058.0,Barrémien,15001061
90,{29481A84-0A10-4B6B-B09A-139813E124C5},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001058.0,Hauterivien,15001062
91,{CE029529-2F12-41EA-A9B2-8B2930B5DF61},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001058.0,Valanginien,15001063
92,{94672E02-95E8-4AC6-BC87-C31B6C7DA64E},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001058.0,Berriasien,15001064
93,{A300BE77-FF6E-44D1-BFA5-6ECC60E3DAB8},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001066.0,Tithonien,15001067
94,{ABB0E598-08CB-4D55-80FF-E77C4818D4D0},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001066.0,Kimméridgien,15001068
95,{9FDBD0F1-2869-4874-9ED3-5A996DDB80EE},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001066.0,Oxfordien,15001069
96,{F8D7B8AC-4D89-4559-95CB-E71453B93FD9},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001070.0,Callovien,15001071
97,{F7FADD5E-6126-4971-B3F5-DA7EB408A244},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001070.0,Bathonien,15001072
98,{B72281AE-064E-4674-AD62-A2681AC73B39},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001070.0,Bajocien,15001073
99,{65570C81-5AAC-4AC2-BE8B-4FBC2D7DB593},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001070.0,Aalénien,15001074
